product_id,product_name,category,sub_category,brand,model_no,color,size,weight_kg,cost_price,mrp,supplier_id,manufacture_date,expiry_date,warranty_months,is_returnable,is_active,created_date,updated_ts,source_system
PRD1019,,Home,Small,,,Red,M,2.9,493.24,754.65,SUP147,,2025-02-02,,N,Y,2024-07-04,invalid_ts,ERP
PRD1071,Product_2443,Home,Premium,Briscoe,,White,L,9.34,412.95,,SUP126,invalid_date,,,Y,Y,invalid_date,,ERP
PRD1029,,Kitchen,Premium,Other,M3166,Black,M,14.37,958.92,121.5,,invalid_date,2024-01-13,36.0,Y,N,invalid_date,invalid_ts,
PRD1159,,Kitchen,Small,Other,M206,,,,,,,,2024-06-18,,,N,invalid_date,invalid_ts,ERP
PRD1046,,,Small,Living&Co,M3436,,,,,,SUP132,,invalid_date,12.0,Y,Y,,,ERP
PRD1088,Product_2447,,Large,,M3799,Red,,15.95,,256.63,SUP37,,2024-05-26,24.0,Y,N,invalid_date,invalid_ts,PIM
PRD1147,,Kitchen,,Briscoe,,Black,,,,2314.48,SUP103,2025-03-08,,,Y,,,invalid_ts,ERP
PRD1111,,Home,Premium,,,,M,16.13,1089.79,,SUP87,,invalid_date,36.0,Y,N,,invalid_ts,PIM
PRD1072,Product_2450,Home,Small,Living&Co,,,,5.54,493.12,2327.0,,invalid_date,invalid_date,,N,Y,2024-07-05,,
PRD1166,Product_2451,Furniture,,,,White,S,,,,,invalid_date,invalid_date,36.0,,N,invalid_date,2024-12-30 00:00:00,PIM
PRD1061,,,,Living&Co,M2747,Black,,5.6,,,,invalid_date,,36.0,Y,Y,invalid_date,2025-08-02 00:00:00,
PRD1049,,Furniture,Premium,Other,M4905,,,,364.33,1153.46,SUP16,2025-06-24,2024-02-18,,,,invalid_date,,PIM
PRD1190,,Electronics,Premium,Other,,Black,S,13.75,,2085.67,,,invalid_date,,Y,,invalid_date,,ERP
PRD1091,Product_2455,,Small,Other,M544,Black,S,,901.37,,SUP19,2025-07-17,invalid_date,12.0,N,Y,,2025-01-01 00:00:00,PIM
PRD1122,,Kitchen,Large,Briscoe,,,L,16.14,877.45,,SUP2,2025-11-30,2025-05-06,36.0,Y,,,,PIM
PRD1054,,Furniture,,Other,M4868,White,S,11.48,950.44,826.91,SUP11,,,12.0,Y,,2024-04-12,,
PRD1146,,Home,Small,Living&Co,M4505,Red,S,,,1530.35,,2024-01-31,invalid_date,24.0,Y,Y,2025-06-16,,ERP
PRD1006,Product_2459,,Premium,,M4410,White,L,1.35,92.97,,SUP87,2025-05-05,2024-01-19,12.0,Y,,,,
PRD1161,Product_2460,Electronics,Large,Living&Co,M2913,,L,,946.74,859.58,SUP143,2025-11-14,,,Y,N,,,PIM
PRD1127,Product_2461,Home,,,,White,L,,123.38,942.52,SUP146,2024-02-08,2024-06-04,12.0,,Y,,invalid_ts,PIM
PRD1087,Product_2462,Home,,,,Black,,,184.05,2581.9,,2024-06-14,2025-02-05,36.0,N,,2025-11-23,,ERP
PRD1066,Product_2463,Furniture,,,M4092,Red,S,,,,,,2024-08-19,36.0,N,,invalid_date,2024-03-14 00:00:00,
PRD1035,,Electronics,Large,Living&Co,M3455,,S,12.02,,2945.57,SUP68,2025-02-03,invalid_date,,Y,N,invalid_date,2025-01-23 00:00:00,
PRD1027,Product_2465,Kitchen,Premium,Briscoe,M3274,White,S,17.68,,,,2025-10-06,invalid_date,12.0,Y,N,invalid_date,2024-01-02 00:00:00,PIM
PRD1084,Product_2466,Home,Small,Living&Co,M4433,Red,M,6.61,,,,,,,Y,N,,,
PRD1150,,,Small,Living&Co,M59,White,,,553.81,1292.74,,,2025-11-23,24.0,,Y,invalid_date,invalid_ts,
PRD1140,Product_2468,Home,Small,,M773,,,,,2708.03,,invalid_date,2024-12-07,12.0,Y,Y,2025-06-22,,
PRD1178,Product_2469,Furniture,Large,Other,,White,,,344.21,,SUP2,,,36.0,N,,invalid_date,2025-10-06 00:00:00,ERP
PRD1035,,Home,Large,Living&Co,M4866,,S,,1217.94,233.45,,invalid_date,,,Y,,2025-06-23,,PIM
PRD1010,,Home,Large,Other,M1071,Red,M,16.36,1394.91,,,2025-06-24,,24.0,Y,,,,
PRD1105,,Electronics,,Briscoe,M4617,Black,,10.76,,1541.98,,,2025-10-21,24.0,N,Y,2025-08-12,invalid_ts,ERP
PRD1111,,Kitchen,Premium,Living&Co,M1091,,,,867.01,,,2025-09-02,invalid_date,12.0,,Y,,,ERP
PRD1122,Product_2474,Furniture,Premium,Briscoe,,Red,,,,,SUP193,2024-02-02,,36.0,,Y,,,PIM
PRD1127,,Home,Large,Briscoe,,,,,1463.03,,SUP136,invalid_date,2024-01-10,12.0,,,invalid_date,,PIM
PRD1004,Product_2476,,Small,,M3475,Red,,14.58,357.02,,SUP135,invalid_date,invalid_date,12.0,N,,,,ERP
PRD1086,Product_2477,Home,Small,Living&Co,M4160,Black,,,,,SUP92,invalid_date,invalid_date,,Y,Y,invalid_date,2024-06-30 00:00:00,
PRD1038,Product_2478,Home,Small,,,Black,S,,,2510.04,,2025-01-11,,24.0,N,N,invalid_date,invalid_ts,PIM
PRD1200,Product_2479,Furniture,Premium,Living&Co,,Black,L,,,1973.13,,invalid_date,,12.0,Y,Y,invalid_date,2025-04-08 00:00:00,
PRD1155,,,Large,Briscoe,,White,S,,431.17,2261.89,,invalid_date,invalid_date,36.0,,N,invalid_date,,ERP
PRD1056,Product_2481,,Large,,,,L,4.84,,691.23,SUP170,,invalid_date,12.0,,Y,invalid_date,invalid_ts,ERP
PRD1168,Product_2482,Home,,Other,M2118,White,,,59.99,,,,invalid_date,12.0,N,Y,invalid_date,,
PRD1066,,Electronics,,,,Black,M,7.93,857.89,,,,2025-10-28,24.0,,N,,invalid_ts,
PRD1010,Product_2484,Electronics,Small,,M3458,White,S,13.32,53.11,2427.49,,invalid_date,invalid_date,24.0,,Y,,2025-06-06 00:00:00,ERP
PRD1031,Product_2485,Furniture,Large,Other,,White,L,,1496.06,,,invalid_date,,,N,,,2024-03-28 00:00:00,
PRD1141,,,Large,Briscoe,M819,Red,M,,1265.61,,,,,36.0,Y,N,2024-05-04,2024-02-08 00:00:00,ERP
PRD1102,,,Large,Other,M445,White,,16.43,757.12,,SUP153,invalid_date,2025-12-01,24.0,N,N,invalid_date,2025-10-07 00:00:00,
PRD1023,Product_2488,Home,Premium,Living&Co,,White,S,13.44,505.19,,SUP10,invalid_date,,,N,N,invalid_date,invalid_ts,PIM
PRD1106,,Home,Large,Other,M1192,Black,M,,843.63,,,,,36.0,Y,Y,,invalid_ts,ERP
PRD1143,,Electronics,Small,,,Red,,15.54,,,,,,,Y,,2024-10-22,2025-11-29 00:00:00,PIM
PRD1028,,,Premium,Other,,White,,18.8,825.1,,,,invalid_date,24.0,,,,invalid_ts,ERP
PRD1004,,Home,,Other,M4785,Red,,9.49,845.22,,,,2025-06-13,,,,invalid_date,2025-02-28 00:00:00,PIM
PRD1110,,,Small,Living&Co,,White,L,15.93,,,,invalid_date,2025-06-16,24.0,Y,,,invalid_ts,
PRD1119,Product_2494,,,Other,M1541,Black,M,7.63,253.7,2841.63,SUP49,invalid_date,invalid_date,12.0,,Y,invalid_date,,PIM
PRD1069,,,Small,Living&Co,,,,,364.28,,,2024-01-24,invalid_date,36.0,Y,N,2024-11-03,invalid_ts,PIM
PRD1043,Product_2496,Electronics,Premium,Other,,Black,L,,1247.74,,SUP194,invalid_date,2024-05-24,36.0,N,N,invalid_date,2025-01-29 00:00:00,PIM
PRD1081,,Electronics,Premium,Briscoe,M752,White,,,425.77,1823.22,,,2025-11-18,24.0,N,Y,2025-08-29,invalid_ts,
PRD1047,,,Large,Other,M955,Black,L,10.08,,2512.78,SUP153,,,36.0,N,Y,2025-01-14,2024-04-18 00:00:00,ERP
PRD1145,,Kitchen,Large,,,,L,16.13,539.87,694.09,,,2024-06-11,36.0,N,,,,ERP
PRD1131,Product_2500,,Premium,Other,,White,L,,388.66,2568.04,,,invalid_date,36.0,N,,,2024-01-02 00:00:00,
PRD1188,Product_2501,Home,Large,Briscoe,,Black,M,3.82,540.06,229.1,,,,12.0,N,,,2025-06-12 00:00:00,
PRD1165,Product_2502,Electronics,Small,,,,S,,,,SUP159,2025-08-06,2025-08-12,24.0,,N,invalid_date,,
PRD1058,,Kitchen,Premium,Briscoe,,,,14.68,1122.01,1215.72,,2025-08-07,invalid_date,24.0,N,,invalid_date,,
PRD1133,Product_2504,Home,Large,Other,,Black,L,17.62,,1794.93,,2025-08-29,2024-06-09,,N,N,2024-02-04,,PIM
PRD1005,Product_2505,Electronics,Large,,,Red,,3.94,,1693.82,,,invalid_date,24.0,Y,,2024-07-27,2024-06-26 00:00:00,
PRD1112,,Kitchen,Large,Briscoe,,Black,S,,,2651.95,,,invalid_date,36.0,,Y,invalid_date,2025-09-04 00:00:00,PIM
PRD1116,,Electronics,Premium,Briscoe,,White,M,,,277.79,SUP45,2024-03-26,2024-09-21,12.0,,Y,2024-09-27,2024-08-12 00:00:00,ERP
PRD1087,,Electronics,Small,Briscoe,,Red,S,,1060.69,2169.64,SUP173,2024-06-24,invalid_date,12.0,N,N,2025-01-16,,PIM
PRD1149,Product_2509,Home,,Briscoe,M3519,,M,,994.78,1748.88,SUP23,invalid_date,2024-07-05,12.0,,,2024-02-29,2024-07-05 00:00:00,ERP
PRD1112,,Kitchen,Large,,M1335,,,,,,SUP136,invalid_date,invalid_date,,Y,,invalid_date,2025-04-28 00:00:00,PIM
PRD1137,,Home,,Other,M2518,,L,8.75,535.63,194.46,,,2024-09-27,36.0,N,,invalid_date,,
PRD1164,Product_2512,Kitchen,Small,,M2313,White,,,,1610.78,SUP94,invalid_date,invalid_date,36.0,,,invalid_date,2024-12-10 00:00:00,ERP
PRD1119,,Kitchen,,,,Black,L,,,,SUP73,2024-12-28,2025-06-18,36.0,N,,invalid_date,invalid_ts,
PRD1174,Product_2514,,,,,White,L,,,1286.23,,2024-04-25,invalid_date,36.0,,N,2025-06-15,2024-06-23 00:00:00,
PRD1155,,Furniture,Small,Other,M1615,Red,S,12.12,,,,,invalid_date,24.0,N,Y,invalid_date,2025-03-12 00:00:00,
PRD1071,,Furniture,Premium,Living&Co,M60,Black,L,15.68,753.82,,SUP192,2025-10-01,invalid_date,,N,N,invalid_date,,
PRD1183,Product_2517,Home,Premium,,,Black,S,3.17,359.06,1594.43,SUP170,,2025-11-04,12.0,Y,N,2025-09-11,2024-02-03 00:00:00,
PRD1115,Product_2518,Kitchen,Small,Other,,Black,L,,817.17,,,2024-02-27,2024-01-22,12.0,N,,2025-06-25,2024-12-23 00:00:00,PIM
PRD1138,Product_2519,,Premium,,,White,,12.68,494.93,2507.29,,,2025-09-27,36.0,Y,Y,invalid_date,,ERP
PRD1165,,Home,Large,,M2219,,M,,,,SUP14,2024-03-12,2025-02-24,,Y,N,,,ERP
PRD1054,,,Small,Other,M1698,White,,4.56,660.07,2935.5,,2025-08-08,,,Y,Y,2024-02-02,2025-06-27 00:00:00,PIM
PRD1147,,,Small,,M2154,White,M,12.63,,1122.35,SUP178,,invalid_date,36.0,,Y,invalid_date,2025-01-25 00:00:00,ERP
PRD1151,Product_2523,Home,Small,Living&Co,M2612,,M,,,2046.39,SUP139,invalid_date,invalid_date,24.0,N,N,invalid_date,invalid_ts,
PRD1163,,,Premium,Briscoe,,White,L,,,,,invalid_date,,,,Y,2025-02-14,invalid_ts,
PRD1131,,Furniture,Small,,M4050,,L,3.25,417.44,,,2024-04-21,2024-11-03,36.0,,Y,2024-10-20,,PIM
PRD1118,,Home,Small,,,Black,S,,,1173.42,SUP190,2024-01-01,,,,,invalid_date,,PIM
PRD1074,,,Large,Other,,Black,,,981.49,,SUP14,,2025-03-23,,N,N,,,ERP
PRD1056,,Home,Small,Other,,Black,L,,395.7,,,2025-09-23,,,Y,,2024-04-23,,
PRD1135,,Home,Premium,,M2370,Black,L,,,1458.23,,2024-12-24,invalid_date,,N,,,2024-06-23 00:00:00,
PRD1148,,Furniture,Large,Other,,White,,,1465.63,,,,invalid_date,24.0,Y,,invalid_date,2025-04-04 00:00:00,PIM
PRD1095,Product_2531,Home,,Briscoe,,Black,L,,,2852.81,,2025-07-28,2024-05-26,12.0,N,N,invalid_date,invalid_ts,PIM
PRD1119,Product_2532,Electronics,Large,Other,M4743,White,S,,264.02,,SUP138,2025-05-19,2025-05-31,24.0,N,,invalid_date,invalid_ts,PIM
PRD1144,,Electronics,Large,,,Black,L,,1360.5,,,,invalid_date,24.0,N,Y,invalid_date,2025-07-14 00:00:00,ERP
PRD1002,,,Small,Living&Co,,Red,M,5.12,,,SUP166,2025-01-22,2025-09-23,,,Y,,2024-05-19 00:00:00,ERP
PRD1035,Product_2535,Kitchen,,Other,,White,S,4.99,1036.59,,,2024-05-11,invalid_date,12.0,,Y,invalid_date,,ERP
PRD1021,Product_2536,Kitchen,,Other,,,M,,219.39,809.39,SUP130,,2024-05-19,24.0,Y,N,2025-05-03,invalid_ts,ERP
PRD1095,,Kitchen,Premium,Other,,Red,S,13.15,,,SUP122,2025-01-12,invalid_date,24.0,,Y,,invalid_ts,PIM
PRD1097,Product_2538,,Small,Briscoe,M2442,Black,L,4.51,117.8,,SUP87,,invalid_date,36.0,,,invalid_date,invalid_ts,PIM
PRD1063,,Furniture,,Living&Co,,Red,S,9.09,,612.91,SUP92,2025-03-26,invalid_date,,,Y,invalid_date,2025-02-21 00:00:00,ERP
PRD1064,Product_2540,Furniture,Small,Other,,White,S,,239.8,864.49,SUP72,,,36.0,Y,N,,invalid_ts,ERP
PRD1060,,Home,,Briscoe,M3248,Black,M,,,,,,2024-02-04,24.0,,Y,2024-06-04,,
PRD1196,Product_2542,Electronics,,Other,M1056,,M,1.59,,2117.3,SUP79,,2025-09-19,12.0,,,,,
PRD1109,Product_2543,,Large,Other,,White,M,,1180.72,,SUP75,,2025-05-11,24.0,Y,Y,2024-12-01,2024-02-20 00:00:00,
PRD1016,Product_2544,,Large,Briscoe,M1376,White,S,6.16,,,SUP180,2024-11-28,invalid_date,24.0,Y,,2024-05-28,invalid_ts,PIM
PRD1026,Product_2545,Furniture,Small,,,Black,S,15.79,188.16,,SUP152,,invalid_date,24.0,Y,N,invalid_date,invalid_ts,ERP
PRD1123,,Electronics,Large,Living&Co,,Red,L,,,,,,,,Y,,,invalid_ts,ERP
PRD1102,,,Large,Briscoe,,,,,,1237.45,,invalid_date,invalid_date,12.0,,Y,2025-06-15,2025-02-04 00:00:00,ERP
PRD1052,Product_2548,,Premium,Briscoe,,Red,L,13.32,,1246.71,,2024-09-05,,12.0,N,,2025-03-19,2024-06-03 00:00:00,
PRD1182,Product_2549,Furniture,Large,Other,M2991,Black,,11.4,,,,2025-01-04,invalid_date,24.0,Y,N,2025-08-23,invalid_ts,
PRD1046,Product_2550,Kitchen,Premium,,,Red,S,,,,,,,12.0,Y,,2025-09-22,invalid_ts,PIM
PRD1125,Product_2551,Furniture,Premium,Other,,Red,,18.4,,,,,,36.0,N,N,2025-07-24,invalid_ts,ERP
PRD1143,Product_2552,,,Briscoe,M2112,Black,,,77.75,1787.71,SUP191,,,12.0,Y,,2025-08-25,2024-09-24 00:00:00,
PRD1155,,,Premium,Briscoe,,White,,5.72,,2895.89,,invalid_date,invalid_date,36.0,Y,Y,,2024-12-12 00:00:00,ERP
PRD1129,,Electronics,,Briscoe,M490,,S,,,2056.42,,,,12.0,Y,,invalid_date,2024-05-19 00:00:00,
PRD1090,Product_2555,Furniture,Large,Other,,White,S,9.72,,,,invalid_date,invalid_date,12.0,,Y,invalid_date,2025-06-16 00:00:00,ERP
PRD1018,Product_2556,Home,Large,,,,L,13.72,,205.88,SUP177,2024-08-20,2024-03-10,,N,Y,,invalid_ts,
PRD1144,,Kitchen,Premium,,M2914,Red,S,,,2039.6,SUP74,2025-06-27,,12.0,N,Y,,invalid_ts,PIM
PRD1135,Product_2558,Electronics,,Briscoe,,Red,M,,146.98,,,invalid_date,,36.0,N,,,invalid_ts,
PRD1126,Product_2559,Electronics,Large,Other,M3007,Red,M,,,1118.93,SUP74,invalid_date,invalid_date,,Y,,invalid_date,,PIM
PRD1047,,,Large,Briscoe,M1656,Red,S,7.82,,,SUP78,,2025-09-10,,,N,invalid_date,2024-03-12 00:00:00,
PRD1080,,Home,,Living&Co,M2605,Red,S,,962.07,2902.19,SUP108,,,,Y,N,invalid_date,,PIM
PRD1018,Product_2562,Furniture,Premium,,,,M,,695.06,,SUP159,,2025-01-13,24.0,,,invalid_date,2024-07-06 00:00:00,
PRD1108,,Electronics,Large,Briscoe,,Black,M,,,2829.05,SUP158,,invalid_date,12.0,Y,Y,invalid_date,2025-02-19 00:00:00,ERP
PRD1066,Product_2564,Kitchen,Premium,Other,M3609,Red,S,9.23,,1278.27,,2024-12-08,2024-11-19,36.0,Y,,2025-04-01,2024-06-29 00:00:00,
PRD1155,,Home,Premium,,,Red,,,135.79,,,invalid_date,,,,Y,,,
PRD1189,,Furniture,,Briscoe,M3225,White,M,15.16,,,,2024-07-11,2024-05-23,24.0,Y,Y,2025-04-28,,PIM
PRD1069,Product_2567,Kitchen,Premium,Living&Co,M511,Red,S,7.78,,2999.69,,2024-05-11,,12.0,N,N,invalid_date,,PIM
PRD1002,,Furniture,Premium,Briscoe,M2911,Red,,14.5,,,SUP95,2025-03-24,2025-08-24,24.0,N,N,2024-11-20,,
PRD1038,Product_2569,Home,Large,Briscoe,M167,Black,S,,,143.59,,,2024-02-21,24.0,Y,,,,
PRD1106,,Kitchen,Large,Living&Co,M1610,Red,S,14.34,900.81,,,,,24.0,N,,2024-02-01,,
PRD1187,Product_2571,Electronics,Small,,,White,,4.35,1386.8,,,2024-06-09,2024-05-03,36.0,,,invalid_date,2024-02-28 00:00:00,
PRD1036,,Kitchen,Small,,,,,,,1149.14,SUP75,,,24.0,Y,,2024-07-28,2025-10-01 00:00:00,
PRD1189,Product_2573,Furniture,,,M3669,Black,M,,94.09,,,invalid_date,invalid_date,24.0,Y,N,invalid_date,2025-10-25 00:00:00,PIM
PRD1123,Product_2574,,Small,Living&Co,,Black,M,12.08,609.1,1838.15,SUP36,,,24.0,N,,,invalid_ts,ERP
PRD1103,,Electronics,,Briscoe,M4353,Black,,,,1873.99,,invalid_date,invalid_date,24.0,N,,invalid_date,invalid_ts,
PRD1104,Product_2576,Home,Large,Living&Co,M2274,,,4.76,,888.3,SUP71,invalid_date,invalid_date,12.0,N,,,2025-10-27 00:00:00,ERP
PRD1100,Product_2577,Furniture,Large,Other,,White,M,10.44,,1662.37,SUP93,invalid_date,2024-12-15,36.0,,,2025-10-07,2024-11-02 00:00:00,PIM
PRD1159,,Furniture,Large,,M3195,Black,M,,1434.67,2279.64,SUP179,,invalid_date,12.0,Y,,,2024-03-08 00:00:00,
PRD1166,,Electronics,Large,Briscoe,M1217,Black,L,17.97,1382.94,2491.62,,,invalid_date,36.0,Y,Y,,2024-11-10 00:00:00,ERP
PRD1184,,,Large,Briscoe,M2427,White,,17.33,,,,2025-01-18,invalid_date,24.0,,,,2025-09-16 00:00:00,
PRD1140,Product_2581,,,Briscoe,,Red,S,,,912.17,SUP85,2024-07-19,invalid_date,,,Y,2025-08-15,2025-08-15 00:00:00,ERP
PRD1032,,Kitchen,Large,Briscoe,,Black,S,9.33,534.7,1695.56,,invalid_date,2025-09-18,24.0,N,,2025-10-26,invalid_ts,PIM
PRD1129,Product_2583,Furniture,,Other,M1186,Black,L,14.7,,,,,,12.0,Y,Y,invalid_date,2024-02-06 00:00:00,PIM
PRD1137,Product_2584,Electronics,Large,Other,,Red,,11.22,,,SUP61,invalid_date,2024-12-28,36.0,,Y,,invalid_ts,
PRD1037,,,Small,Living&Co,M1186,Red,M,7.7,990.9,,,2025-07-30,2024-12-24,36.0,N,Y,,invalid_ts,
PRD1144,Product_2586,Electronics,Large,,M4214,Black,,,1222.94,1739.68,,2024-08-17,2025-01-07,12.0,N,N,2024-07-14,2024-09-22 00:00:00,
PRD1116,Product_2587,Electronics,Premium,Briscoe,,,M,18.45,1318.33,1928.65,,2025-08-13,invalid_date,24.0,,Y,,,PIM
PRD1051,,,Premium,Living&Co,,White,S,6.42,502.0,,,2025-10-13,invalid_date,12.0,N,Y,,2024-08-18 00:00:00,ERP
PRD1168,,Kitchen,Large,Other,M1594,,M,,,,,,2024-04-22,,,,invalid_date,,ERP
PRD1148,Product_2590,Furniture,Premium,Briscoe,M2349,White,,8.33,,,,2024-09-14,2025-04-02,36.0,,N,,2024-11-23 00:00:00,ERP
PRD1053,Product_2591,,,,M1330,White,S,,979.34,2868.39,SUP124,,invalid_date,36.0,,N,,,ERP
PRD1058,Product_2592,Home,Small,Living&Co,,Black,M,,,1103.1,SUP188,2025-04-30,2025-06-13,24.0,Y,,2024-04-05,2024-10-10 00:00:00,PIM
PRD1039,,,Premium,Other,,,,1.01,113.54,942.51,SUP66,,invalid_date,12.0,Y,N,invalid_date,,
PRD1150,Product_2594,Kitchen,Large,Living&Co,,,S,,,,SUP29,,,24.0,Y,N,invalid_date,2025-04-06 00:00:00,
PRD1114,,Home,Premium,Briscoe,,Red,S,12.29,,822.68,,,2025-02-18,36.0,N,,,,PIM
PRD1090,,Furniture,Small,,M3190,White,M,1.92,644.29,2483.48,SUP178,invalid_date,2024-10-03,,,,2024-11-10,invalid_ts,PIM
PRD1122,Product_2597,Home,Small,Other,M3660,Black,,,674.09,1842.04,SUP194,2025-09-04,,36.0,N,Y,,invalid_ts,ERP
PRD1139,Product_2598,Electronics,Small,Briscoe,,Red,M,16.98,175.84,,SUP93,2025-05-11,,,N,,invalid_date,,ERP
PRD1126,Product_2599,Furniture,,Living&Co,,Red,M,17.95,961.96,2283.17,,invalid_date,2025-11-03,12.0,N,Y,invalid_date,invalid_ts,PIM
PRD1120,Product_2600,,Premium,Briscoe,,Black,,1.39,349.59,1041.24,SUP194,invalid_date,2025-11-10,24.0,Y,N,invalid_date,invalid_ts,
PRD1083,,Kitchen,,Briscoe,M4975,Red,L,15.01,697.62,,,,invalid_date,24.0,Y,,2024-12-27,2025-01-10 00:00:00,
PRD1066,,Kitchen,,Other,,Black,S,,68.4,2360.83,SUP185,,,,Y,Y,invalid_date,invalid_ts,ERP
PRD1147,,Electronics,,Briscoe,M228,,L,3.86,458.43,,,2024-07-28,2024-07-06,24.0,,,2024-08-01,,PIM
PRD1140,Product_2604,Kitchen,Small,,M3591,Black,S,17.18,,,,invalid_date,,,N,Y,invalid_date,,ERP
PRD1072,,Electronics,,,M4513,Black,S,16.19,,1612.58,,2025-01-13,2024-12-22,24.0,N,Y,2024-12-23,2025-08-20 00:00:00,
PRD1031,Product_2606,Furniture,Premium,Other,,Black,L,10.14,399.02,1019.24,,invalid_date,invalid_date,,N,,,,
PRD1006,Product_2607,Furniture,Premium,,,Red,,,310.39,,SUP33,,,24.0,N,Y,invalid_date,invalid_ts,ERP
PRD1068,,Furniture,Premium,Briscoe,M312,Red,L,13.77,121.1,2771.14,SUP141,,2025-08-15,24.0,N,N,,2025-10-21 00:00:00,
PRD1184,,Furniture,Small,Living&Co,M2435,White,S,4.92,,2802.84,,2025-01-06,invalid_date,12.0,,,,invalid_ts,ERP
PRD1024,,Kitchen,,,M1292,White,M,4.55,,830.22,SUP75,,,12.0,,Y,,2024-02-13 00:00:00,
PRD1085,,,Large,Briscoe,,,M,,,,,,2025-01-29,24.0,N,,2025-06-29,invalid_ts,
PRD1200,,Electronics,Large,Other,,Red,L,6.45,,,SUP127,invalid_date,2024-12-30,24.0,,Y,,2025-11-03 00:00:00,
PRD1099,Product_2613,Furniture,Premium,Briscoe,,,L,,629.66,339.52,,2025-06-10,2025-04-17,,Y,,,,
PRD1187,,Electronics,Premium,,,,,1.1,330.97,,,,2024-08-05,36.0,Y,Y,2024-02-05,2024-05-25 00:00:00,PIM
PRD1041,Product_2615,Furniture,Premium,,M4018,White,,,,705.24,,,2025-04-27,24.0,,,,,
PRD1132,Product_2616,Kitchen,,Other,,Black,,,,,SUP167,invalid_date,,12.0,,,invalid_date,invalid_ts,ERP
PRD1087,Product_2617,Home,Premium,Briscoe,,Red,S,5.42,,818.03,SUP152,invalid_date,invalid_date,12.0,Y,Y,,invalid_ts,
PRD1162,Product_2618,Furniture,Premium,Other,M2160,Black,M,,,2124.84,,invalid_date,invalid_date,12.0,,,,,ERP
PRD1084,,Furniture,Large,Living&Co,,Black,M,6.95,,401.91,,,2025-03-01,24.0,Y,Y,,,
PRD1114,Product_2620,,Small,,,Red,L,,1015.57,2842.46,SUP166,,2024-07-30,12.0,,N,2024-04-18,,ERP
PRD1026,,Electronics,,Other,,White,S,4.0,,,,2024-11-23,,24.0,,N,,invalid_ts,ERP
PRD1078,,Kitchen,Small,,M3239,Black,,17.5,569.53,484.46,,2024-10-21,invalid_date,12.0,N,,invalid_date,,ERP
PRD1076,Product_2623,Kitchen,Premium,Briscoe,,,,6.69,,2649.64,,,,36.0,,,invalid_date,invalid_ts,ERP
PRD1193,Product_2624,Home,,Living&Co,,Black,S,14.43,354.53,,SUP27,invalid_date,2025-08-28,,,,invalid_date,2025-11-20 00:00:00,
PRD1170,Product_2625,Kitchen,Small,Living&Co,M3940,,M,5.3,,,,,,24.0,,N,,2024-02-15 00:00:00,PIM
PRD1166,Product_2626,,,Briscoe,M3666,Black,,2.25,1156.7,,SUP69,2025-05-02,,36.0,N,N,invalid_date,2025-10-03 00:00:00,
PRD1197,,,Small,Briscoe,,Red,,,,2494.65,SUP94,invalid_date,,12.0,N,,,,ERP
PRD1200,,,Premium,Briscoe,M3406,White,,0.84,1071.81,,,invalid_date,invalid_date,24.0,N,Y,,invalid_ts,PIM
PRD1118,,Kitchen,Premium,Other,M2714,Black,M,,,,,,invalid_date,12.0,Y,,invalid_date,invalid_ts,PIM
PRD1200,Product_2630,Electronics,Small,,,Red,,4.45,,,SUP35,invalid_date,,,Y,,,invalid_ts,ERP
PRD1192,,,,,M3924,,L,,,1489.95,,2024-02-29,invalid_date,12.0,Y,Y,,invalid_ts,
PRD1003,Product_2632,,Premium,Living&Co,,White,,,,,SUP138,,invalid_date,,,N,invalid_date,2025-05-11 00:00:00,PIM
PRD1019,Product_2633,Kitchen,Premium,Living&Co,,Black,M,6.19,1403.55,948.19,,,2024-09-21,12.0,N,Y,,invalid_ts,ERP
PRD1101,,Furniture,Small,Living&Co,,,,2.75,988.33,,SUP166,,2025-03-31,36.0,,N,,invalid_ts,ERP
PRD1177,Product_2635,,Small,Briscoe,M4811,White,,,775.67,,,,2025-11-09,,Y,N,invalid_date,invalid_ts,PIM
PRD1148,,Electronics,Large,Living&Co,,White,M,,1444.62,,SUP118,invalid_date,2024-12-31,12.0,Y,,,2025-03-31 00:00:00,ERP
PRD1055,Product_2637,Kitchen,Small,,,,,,,,,2024-12-19,2024-08-10,36.0,N,Y,2025-09-12,invalid_ts,PIM
PRD1128,,Furniture,Large,Other,M3572,Red,,17.96,,1720.1,,2025-07-31,2025-04-10,24.0,Y,,2025-11-27,2024-08-08 00:00:00,
PRD1061,,Home,Large,Living&Co,,Black,,,768.2,,,invalid_date,,12.0,N,,invalid_date,invalid_ts,PIM
PRD1018,,Home,Small,,M623,Red,S,7.84,1339.37,,SUP72,invalid_date,2025-10-04,,,,,2024-08-14 00:00:00,
PRD1013,Product_2641,,Small,Briscoe,M2828,White,L,8.53,844.06,260.88,,2025-04-03,2024-12-29,36.0,,Y,2025-10-12,,ERP
PRD1192,,Kitchen,Large,Other,,Red,,1.1,,,,,2024-01-28,36.0,Y,,invalid_date,2025-09-21 00:00:00,PIM
PRD1112,,Home,,Living&Co,,White,,,,,,invalid_date,invalid_date,36.0,,N,invalid_date,,ERP
PRD1182,,Electronics,,Living&Co,M3649,,S,,,,SUP144,,2024-08-28,12.0,,N,,2024-01-17 00:00:00,PIM
