transaction_id,store_id,terminal_id,product_id,quantity,unit_price,discount,tax,payment_type,currency,promo_code,cashier_id,is_return,return_reason,channel,gross_amount,net_amount,transaction_ts,load_date,source_system
TXN001324,STR017,T2,,-2.0,,179.73,,WALLET,,,EMP44,Y,DAMAGED,,4976.48,,invalid_ts,invalid_date,POS
TXN002555,STR011,T5,,,,,177.47,CASH,AUD,SALE10,,Y,DAMAGED,ONLINE,4785.46,4591.93,invalid_ts,invalid_date,OMS
TXN001627,STR004,T6,PRD1126,5.0,,,59.15,,AUD,,EMP374,N,,STORE,,,2024-09-19 00:00:00,,OMS
TXN004914,STR003,T3,PRD1061,,1838.43,,,,NZD,,,Y,DAMAGED,STORE,4408.19,,invalid_ts,invalid_date,OMS
TXN003618,,,PRD1135,2.0,1634.71,,298.34,WALLET,,DISC20,EMP145,,DAMAGED,,184.95,3014.59,invalid_ts,2024-05-15,OMS
TXN007050,,,PRD1069,,,,,,NZD,SALE10,EMP346,,DAMAGED,ONLINE,3817.95,1529.33,,invalid_date,POS
TXN006231,STR014,,,,2970.04,296.17,196.48,,NZD,DISC20,EMP97,N,DAMAGED,,,,2025-08-11 00:00:00,2024-10-06,POS
TXN001645,,,PRD1022,,2083.85,,,CARD,,,EMP264,,DAMAGED,,1216.89,,invalid_ts,2025-07-09,POS
TXN000407,,T5,PRD1039,,,29.07,,,NZD,,,,DAMAGED,STORE,3207.13,,invalid_ts,2025-07-29,OMS
TXN001330,STR017,T1,,,1864.83,,259.73,WALLET,,DISC20,EMP83,,DAMAGED,ONLINE,722.35,,,2024-12-15,OMS
TXN000840,,,,2.0,,66.6,,WALLET,NZD,,,,DAMAGED,STORE,629.48,4588.22,,,POS
TXN001537,STR025,T3,,4.0,,12.07,215.21,WALLET,,,EMP321,Y,CANCELLED,ONLINE,1375.44,,2025-01-31 00:00:00,2024-04-16,OMS
TXN004480,STR015,T1,PRD1191,-2.0,1606.53,,33.09,CARD,NZD,DISC20,EMP120,Y,DAMAGED,STORE,4187.22,1394.98,2024-01-19 00:00:00,2025-06-23,POS
TXN001213,STR015,T5,,2.0,373.48,,,CARD,,DISC20,EMP497,,,STORE,,,,,POS
TXN004498,,,,3.0,,145.82,,,,,EMP93,,DAMAGED,,,,,2024-07-05,POS
TXN003756,,,,-2.0,,234.59,,,AUD,DISC20,,Y,CANCELLED,,2393.52,4044.3,invalid_ts,invalid_date,OMS
TXN006344,STR005,,PRD1089,,2013.53,67.73,135.06,UPI,,SALE10,EMP222,,,,1121.04,,,invalid_date,POS
TXN007061,STR013,,,-2.0,,,,,,SALE10,EMP46,N,,,,1316.28,2024-06-06 00:00:00,2024-07-18,OMS
TXN007688,STR024,T1,PRD1146,2.0,,,,CASH,,SALE10,EMP406,,DAMAGED,STORE,466.49,,invalid_ts,,OMS
TXN005444,,T6,PRD1042,,,83.18,,WALLET,NZD,SALE10,EMP95,Y,DAMAGED,ONLINE,,1906.95,2025-11-24 00:00:00,,OMS
TXN004440,,T3,,1.0,,140.26,91.43,UPI,NZD,DISC20,EMP420,N,,ONLINE,2678.41,,,,POS
TXN003387,,,PRD1192,-2.0,,,,WALLET,,,EMP118,Y,,ONLINE,,,,,POS
TXN005588,,T2,,-2.0,2968.59,145.18,161.97,CASH,,,EMP285,Y,CANCELLED,STORE,2287.51,3463.6,,2025-07-03,
TXN001247,,,,1.0,,,222.36,,AUD,,,N,DAMAGED,,,3029.97,,2025-04-03,OMS
TXN007376,STR025,,PRD1170,-2.0,,,33.98,CASH,NZD,DISC20,EMP393,N,,,502.79,3191.75,invalid_ts,,
TXN001539,,T3,,,,,,,NZD,SALE10,,Y,DAMAGED,ONLINE,4981.89,1110.64,invalid_ts,invalid_date,
TXN007757,STR004,T2,PRD1119,1.0,,,,CARD,NZD,SALE10,EMP265,N,,,,4316.45,invalid_ts,,
TXN003381,STR013,,PRD1078,-2.0,2587.0,177.93,,,NZD,SALE10,EMP22,,CANCELLED,,,,,invalid_date,
TXN001859,STR015,T2,PRD1056,-2.0,,263.6,,CASH,AUD,,,N,,,3464.47,3223.66,,2025-05-07,
TXN007751,STR024,,PRD1052,4.0,2007.57,256.25,,CASH,,,,Y,,STORE,1781.43,,invalid_ts,,
TXN004721,STR026,T3,PRD1022,4.0,2604.15,,,CARD,NZD,DISC20,,N,CANCELLED,STORE,,,2025-07-12 00:00:00,2025-07-26,
TXN003722,STR011,,PRD1112,1.0,,189.49,223.43,UPI,,,,,CANCELLED,STORE,666.74,,,2025-10-30,OMS
TXN006771,,,,3.0,,97.76,79.66,CASH,NZD,SALE10,,Y,,,,,invalid_ts,,
TXN007266,,T1,PRD1006,-2.0,,,,WALLET,NZD,,EMP436,,,STORE,,3426.01,,invalid_date,OMS
TXN001839,STR028,T1,,-2.0,,13.27,,CARD,AUD,,EMP320,Y,,STORE,2566.13,,2024-05-26 00:00:00,2024-06-02,POS
TXN004219,STR019,,,-2.0,253.72,155.53,217.4,CASH,AUD,,EMP475,,,STORE,1192.67,1623.9,,,
TXN006514,,T2,PRD1072,-2.0,1421.49,25.95,,CASH,AUD,DISC20,,Y,CANCELLED,STORE,2989.63,4907.71,2024-05-22 00:00:00,invalid_date,POS
TXN004664,STR010,T2,PRD1076,2.0,2970.27,138.92,150.51,,NZD,SALE10,,,CANCELLED,,,3757.34,invalid_ts,invalid_date,
TXN005694,,,PRD1054,-2.0,273.14,,292.34,WALLET,NZD,DISC20,EMP178,N,CANCELLED,STORE,,,2024-06-18 00:00:00,invalid_date,
TXN005233,STR024,,,,801.11,,,CARD,AUD,DISC20,EMP97,,DAMAGED,,2532.46,1548.25,2025-02-12 00:00:00,invalid_date,POS
TXN002644,,T1,,-2.0,,,67.86,UPI,NZD,SALE10,,,,,571.8,1089.32,2024-09-02 00:00:00,invalid_date,OMS
TXN005245,STR019,,PRD1124,-2.0,,,,WALLET,AUD,SALE10,EMP428,Y,,ONLINE,4263.7,4844.37,invalid_ts,invalid_date,OMS
TXN003904,STR023,T3,,5.0,,110.61,,CARD,AUD,,,,CANCELLED,ONLINE,,4524.7,2025-08-14 00:00:00,,
TXN007644,STR025,T1,PRD1166,,,,254.32,WALLET,,,,,CANCELLED,STORE,,,2024-04-02 00:00:00,2024-01-09,
TXN001541,STR003,,PRD1198,4.0,,,205.55,,AUD,SALE10,EMP441,Y,CANCELLED,,,3772.38,invalid_ts,2024-12-16,OMS
TXN001621,,,PRD1147,,568.53,50.57,,WALLET,AUD,DISC20,,N,DAMAGED,ONLINE,3602.32,2499.67,,,
TXN003022,,,PRD1015,-2.0,1764.57,17.36,150.11,WALLET,,SALE10,,Y,,ONLINE,,,invalid_ts,invalid_date,OMS
TXN002251,,,,-2.0,2117.01,,284.67,UPI,AUD,SALE10,,N,CANCELLED,ONLINE,,,,2024-04-17,OMS
TXN005608,STR029,,PRD1162,,1171.16,243.83,53.94,CASH,NZD,,,,DAMAGED,STORE,,4426.17,,,
TXN006240,STR012,T4,,,1200.53,84.21,92.08,CARD,NZD,DISC20,EMP342,,DAMAGED,ONLINE,4817.09,,,2024-09-09,
TXN003497,,,PRD1181,,1913.88,209.26,85.54,CARD,,,EMP300,,CANCELLED,STORE,2765.34,2079.43,2025-09-23 00:00:00,2024-02-16,POS
TXN001947,,,,1.0,1825.61,97.27,,CASH,,DISC20,EMP270,,DAMAGED,,1504.97,,,invalid_date,
TXN007070,,T3,,,2996.38,,277.55,CASH,NZD,SALE10,EMP381,Y,,STORE,1603.9,,2024-08-24 00:00:00,2024-10-10,POS
TXN007881,,T6,PRD1139,,982.79,64.53,142.76,,AUD,DISC20,EMP399,N,,STORE,,,invalid_ts,,OMS
TXN004858,,T4,,,,,,,AUD,DISC20,EMP267,Y,CANCELLED,ONLINE,1116.04,,,invalid_date,POS
TXN006542,,,PRD1122,,2659.78,210.64,148.68,,,SALE10,EMP264,N,DAMAGED,,3279.16,,2024-09-08 00:00:00,,
TXN003963,,,PRD1086,,1023.78,229.06,,CARD,AUD,,,N,CANCELLED,,1581.19,,invalid_ts,,POS
TXN003880,,T3,PRD1107,4.0,2797.6,,,UPI,NZD,,EMP259,Y,CANCELLED,STORE,3975.29,,2025-10-17 00:00:00,,
TXN006599,,T2,PRD1157,3.0,2866.82,137.51,,,,SALE10,EMP382,N,CANCELLED,,2889.75,3222.31,2024-07-27 00:00:00,invalid_date,POS
TXN006866,,T4,,,1524.37,2.69,,CASH,AUD,SALE10,,Y,DAMAGED,STORE,3580.74,,invalid_ts,invalid_date,POS
TXN000912,STR027,T3,PRD1117,,,278.45,175.45,WALLET,NZD,,,,,,,,,,POS
TXN004566,,,PRD1060,2.0,1722.16,292.87,23.44,WALLET,NZD,SALE10,EMP422,N,,ONLINE,615.4,,,invalid_date,
TXN006629,STR018,T1,PRD1058,1.0,2021.75,,,,NZD,DISC20,EMP482,,CANCELLED,STORE,4377.1,1249.76,2024-04-30 00:00:00,2024-04-04,OMS
TXN007733,,,PRD1139,,,,,CASH,,,,N,,STORE,1064.67,,2024-04-02 00:00:00,,
TXN006021,,T1,PRD1100,-2.0,,218.99,,UPI,,SALE10,,N,CANCELLED,STORE,,830.53,2025-09-21 00:00:00,,POS
TXN002826,,,PRD1165,3.0,,,190.57,CASH,,,,N,CANCELLED,,,,2025-05-21 00:00:00,2025-04-20,OMS
TXN007558,,,,,846.74,,19.43,WALLET,AUD,SALE10,,N,CANCELLED,,4702.42,4139.7,2025-08-12 00:00:00,2025-02-22,OMS
TXN005046,STR025,,PRD1060,2.0,1472.25,97.27,,CARD,NZD,,,N,DAMAGED,,,753.65,,2024-09-06,POS
TXN000735,STR026,T4,PRD1066,3.0,,,,CARD,,,,,,,,,,2024-01-21,POS
TXN006331,,,,1.0,574.42,,292.11,UPI,,SALE10,EMP55,N,DAMAGED,ONLINE,1758.76,2700.3,invalid_ts,,OMS
TXN006548,,,PRD1095,,,,,CARD,AUD,DISC20,EMP310,N,,ONLINE,,,invalid_ts,2024-06-28,
TXN006347,,,PRD1152,,,,,CARD,,SALE10,EMP334,N,,STORE,1010.01,4476.38,,,
TXN003653,,T6,PRD1110,2.0,335.76,,5.93,WALLET,AUD,DISC20,,N,CANCELLED,STORE,,1609.45,invalid_ts,invalid_date,POS
TXN000418,STR004,,,5.0,2373.8,256.14,59.75,UPI,NZD,,EMP190,,DAMAGED,STORE,,4057.65,,invalid_date,
TXN003242,STR021,,,-2.0,,,,CASH,,DISC20,EMP219,,DAMAGED,ONLINE,,749.11,,,OMS
TXN003341,STR022,T6,PRD1022,2.0,2230.25,284.68,,CASH,,,EMP146,N,,ONLINE,4166.71,3795.71,invalid_ts,invalid_date,POS
TXN006644,STR020,T3,PRD1188,-2.0,,,,CARD,,SALE10,EMP210,,CANCELLED,STORE,2110.67,,2024-11-24 00:00:00,2025-11-14,OMS
TXN004477,STR015,T5,PRD1181,,1329.93,,41.32,WALLET,AUD,SALE10,EMP395,N,,STORE,2278.2,1205.08,invalid_ts,,
TXN000936,STR008,T3,,,1937.42,,,,,DISC20,,,DAMAGED,,,,2024-06-23 00:00:00,,OMS
TXN002252,,,,-2.0,,,108.64,CASH,NZD,DISC20,EMP209,N,DAMAGED,STORE,,,invalid_ts,,POS
TXN006063,STR009,T3,,5.0,1181.69,296.27,,,,DISC20,,Y,,STORE,4559.7,4272.2,invalid_ts,invalid_date,OMS
TXN007831,STR029,T5,PRD1137,-2.0,904.77,284.96,264.99,CASH,NZD,DISC20,EMP259,,DAMAGED,STORE,779.57,4130.57,,2024-10-10,
TXN002053,STR002,T4,PRD1063,1.0,2256.2,,121.5,UPI,,SALE10,EMP150,,,STORE,3066.33,348.08,invalid_ts,invalid_date,
TXN004352,,T6,,,1815.58,,,UPI,AUD,SALE10,,Y,CANCELLED,,,338.39,2025-05-25 00:00:00,2025-01-16,OMS
TXN006898,STR013,T6,,-2.0,638.81,,72.83,WALLET,NZD,,EMP253,Y,DAMAGED,,3536.57,2573.07,2024-01-06 00:00:00,invalid_date,OMS
TXN004059,,,PRD1125,,,253.75,24.72,WALLET,NZD,,EMP200,Y,,STORE,3263.11,3297.62,invalid_ts,invalid_date,
TXN001772,,T4,,4.0,,,213.45,CASH,AUD,SALE10,EMP366,N,DAMAGED,STORE,,3028.07,,2025-06-17,OMS
TXN006926,STR029,,PRD1061,,2329.83,,289.64,WALLET,AUD,,EMP441,,CANCELLED,,417.88,3126.47,invalid_ts,,POS
TXN005372,,T1,,,1728.94,15.71,,UPI,,SALE10,EMP99,N,,,,4878.58,,invalid_date,POS
TXN001942,STR001,T3,,-2.0,,121.06,,UPI,NZD,,,Y,CANCELLED,STORE,354.0,4956.66,,2024-05-26,
TXN000961,STR025,,PRD1107,,,131.82,209.51,UPI,,,EMP184,Y,,STORE,,,2025-06-11 00:00:00,invalid_date,
TXN006837,STR007,T4,,2.0,1489.3,282.88,34.71,WALLET,,DISC20,,Y,DAMAGED,ONLINE,4773.41,,invalid_ts,invalid_date,OMS
TXN007991,STR021,T4,PRD1160,,,,,WALLET,NZD,SALE10,EMP432,,,STORE,,2376.82,invalid_ts,2025-04-08,OMS
TXN005175,,T1,PRD1117,,1714.75,121.31,196.21,,AUD,,EMP350,Y,DAMAGED,,,,2025-12-01 00:00:00,invalid_date,POS
TXN002685,STR006,T4,,,1324.58,,,CARD,NZD,SALE10,EMP41,N,CANCELLED,,,2378.93,2024-12-22 00:00:00,,POS
TXN001716,,T1,PRD1015,1.0,477.54,,290.98,UPI,,SALE10,EMP58,Y,CANCELLED,ONLINE,4020.94,2278.37,,2024-01-05,POS
TXN000528,,,PRD1005,,,273.29,123.8,,,DISC20,EMP446,Y,CANCELLED,STORE,1222.79,4937.36,,invalid_date,
TXN006785,STR026,,PRD1061,-2.0,,,228.48,CARD,AUD,,EMP342,Y,DAMAGED,ONLINE,3428.03,3011.37,2025-04-08 00:00:00,,OMS
TXN007717,STR014,T6,,-2.0,,,,CARD,NZD,,EMP481,N,,,,,invalid_ts,invalid_date,POS
TXN003256,,,,1.0,2001.54,73.81,179.62,UPI,,,EMP465,Y,CANCELLED,STORE,1455.23,1037.77,,2025-02-27,POS
TXN001771,STR016,T4,PRD1074,1.0,617.92,64.63,,,NZD,SALE10,EMP342,N,CANCELLED,ONLINE,,1785.66,2024-07-21 00:00:00,invalid_date,POS
TXN003050,STR019,,,1.0,,296.82,,CARD,AUD,DISC20,,,CANCELLED,STORE,,2944.64,,,
TXN005367,STR013,,,-2.0,1651.26,,270.21,,,,,,,ONLINE,,,2024-01-04 00:00:00,2024-05-23,POS
TXN004529,STR022,,PRD1057,4.0,2733.45,,,,AUD,,EMP412,N,DAMAGED,STORE,,,2025-07-22 00:00:00,invalid_date,
TXN004641,,,,,1327.21,100.11,,WALLET,NZD,DISC20,EMP188,,,,3934.65,2063.17,2024-07-10 00:00:00,invalid_date,OMS
TXN006915,,,,1.0,,,,WALLET,NZD,,,N,,STORE,,491.05,2025-11-10 00:00:00,2024-05-07,
TXN005408,,,PRD1103,-2.0,527.96,58.75,,CARD,,DISC20,EMP339,N,CANCELLED,,,3341.81,2024-05-09 00:00:00,,
TXN007831,STR017,T3,PRD1170,1.0,2002.57,199.04,93.84,WALLET,,SALE10,,N,,,,,,,POS
TXN005916,STR017,T3,,-2.0,907.27,29.0,203.0,WALLET,NZD,DISC20,EMP87,,DAMAGED,STORE,1427.86,468.44,2025-03-17 00:00:00,,OMS
TXN002436,STR008,,,,2152.96,167.85,60.69,UPI,,,EMP135,,,STORE,,459.74,invalid_ts,,OMS
TXN001397,,,,-2.0,2154.66,226.11,146.02,,,,,Y,DAMAGED,ONLINE,,4443.88,2025-08-25 00:00:00,,POS
TXN004600,,,PRD1064,-2.0,,,,,NZD,DISC20,EMP237,Y,,ONLINE,,,,,
TXN002279,STR021,,PRD1086,,,,,,AUD,DISC20,EMP127,Y,,ONLINE,3818.05,,invalid_ts,,
TXN003611,STR013,T6,,,,,29.07,CARD,,DISC20,,,DAMAGED,ONLINE,,,2025-08-31 00:00:00,,POS
TXN002914,STR017,,,,1428.54,,15.73,WALLET,NZD,SALE10,EMP144,,DAMAGED,,,,,invalid_date,POS
TXN002518,,,,-2.0,1375.37,52.21,204.27,UPI,AUD,,,Y,DAMAGED,,3079.38,3102.67,,invalid_date,POS
TXN007834,STR020,T2,,,1578.82,118.88,150.64,,,SALE10,,,CANCELLED,,,3361.48,2025-06-12 00:00:00,invalid_date,POS
TXN000391,,,PRD1100,-2.0,,,105.59,WALLET,,DISC20,,,CANCELLED,ONLINE,4176.24,,invalid_ts,2024-10-11,
TXN006234,,T5,,1.0,,,,WALLET,,SALE10,EMP335,N,DAMAGED,ONLINE,,,,,OMS
TXN006749,STR025,,,1.0,2560.38,,44.18,WALLET,AUD,DISC20,,N,CANCELLED,,,,2024-07-30 00:00:00,,OMS
TXN006412,STR011,,,2.0,,107.3,,WALLET,AUD,,,,,STORE,1602.34,1308.74,invalid_ts,invalid_date,POS
TXN002705,,,,1.0,1459.81,,153.78,,,,,Y,DAMAGED,ONLINE,501.28,,invalid_ts,,OMS
TXN002574,STR010,T3,,5.0,2025.37,,293.65,CARD,NZD,SALE10,EMP63,N,,STORE,2698.79,2932.11,,invalid_date,OMS
TXN000662,,,PRD1063,5.0,2845.46,2.68,70.26,WALLET,AUD,,EMP377,,CANCELLED,,,4052.25,,invalid_date,OMS
TXN006471,STR025,T2,PRD1111,,2457.67,,163.35,WALLET,AUD,,EMP365,Y,CANCELLED,STORE,,2870.17,invalid_ts,invalid_date,
TXN003201,,,,5.0,,,183.86,UPI,,SALE10,EMP374,N,CANCELLED,,3262.32,1897.59,,2025-11-26,POS
TXN005611,STR004,T1,PRD1032,,2081.46,,,UPI,AUD,,,,,,4092.95,4139.15,invalid_ts,invalid_date,OMS
TXN005644,,T3,,-2.0,,,235.23,CARD,NZD,SALE10,EMP77,,,STORE,4080.26,2393.75,,,POS
TXN000002,,,PRD1022,4.0,,237.31,,,,SALE10,,Y,,ONLINE,,1373.62,2024-07-17 00:00:00,invalid_date,OMS
TXN001133,STR001,,PRD1033,1.0,,,,CARD,,SALE10,EMP295,,CANCELLED,ONLINE,2240.05,,2025-06-02 00:00:00,2025-01-02,
TXN001203,STR004,,PRD1057,-2.0,,32.95,,UPI,AUD,DISC20,,Y,DAMAGED,ONLINE,2318.26,,,,OMS
TXN003850,STR025,,PRD1085,,2920.66,221.06,105.36,,AUD,SALE10,,N,DAMAGED,ONLINE,2638.45,,invalid_ts,2024-04-29,OMS
TXN005828,STR010,,,-2.0,,97.91,,UPI,,DISC20,EMP426,N,,ONLINE,,,2025-07-23 00:00:00,,POS
TXN007198,,,PRD1029,-2.0,593.11,,,UPI,NZD,SALE10,EMP280,,DAMAGED,ONLINE,,,2024-04-06 00:00:00,invalid_date,
TXN004593,STR027,T5,,,385.53,77.08,117.92,CASH,AUD,SALE10,EMP7,,CANCELLED,,687.86,,invalid_ts,invalid_date,
TXN001249,,,PRD1168,,435.56,,223.19,,AUD,,,,,ONLINE,,,invalid_ts,2025-01-10,OMS
TXN007537,STR028,T6,PRD1186,-2.0,737.87,74.48,12.71,,,SALE10,EMP375,,,STORE,,4323.42,2024-01-15 00:00:00,,
TXN002948,STR023,,,4.0,,,122.84,WALLET,,DISC20,,Y,DAMAGED,,,,invalid_ts,,OMS
TXN007930,,T3,,-2.0,2540.35,284.47,39.25,UPI,,DISC20,,,,STORE,,3703.25,2024-02-03 00:00:00,invalid_date,
TXN004740,,T4,,-2.0,,,,CASH,,SALE10,,,DAMAGED,,4494.29,,2025-05-04 00:00:00,invalid_date,POS
TXN007881,,T3,PRD1107,,,,,,AUD,DISC20,EMP66,,CANCELLED,,,1448.52,invalid_ts,,POS
TXN004900,,,PRD1138,-2.0,1314.14,203.9,98.51,WALLET,AUD,DISC20,,Y,DAMAGED,ONLINE,,874.13,2025-06-06 00:00:00,invalid_date,POS
TXN001154,,T1,,2.0,1770.68,,62.6,UPI,AUD,DISC20,EMP320,N,CANCELLED,ONLINE,,3335.43,2025-04-23 00:00:00,invalid_date,OMS
TXN005250,,,PRD1194,4.0,,,69.39,CASH,AUD,SALE10,EMP63,N,DAMAGED,ONLINE,1702.74,4833.9,,,OMS
TXN000059,STR023,,,5.0,904.62,6.79,,UPI,AUD,SALE10,EMP199,N,DAMAGED,ONLINE,,1352.06,,invalid_date,POS
TXN000698,,,,4.0,,142.85,,UPI,AUD,DISC20,EMP277,N,DAMAGED,ONLINE,,,,invalid_date,
TXN005924,STR007,,,-2.0,1729.79,182.66,284.86,CARD,,SALE10,EMP25,Y,,STORE,1611.58,725.71,invalid_ts,invalid_date,OMS
TXN003681,STR027,,PRD1045,-2.0,,,289.23,CARD,,SALE10,,Y,CANCELLED,STORE,1615.34,,2025-10-13 00:00:00,invalid_date,POS
TXN004521,STR003,,PRD1067,,2337.83,,,WALLET,,,,,CANCELLED,,,4917.34,invalid_ts,invalid_date,OMS
TXN006822,STR010,T1,,5.0,2636.1,,274.1,WALLET,NZD,,,Y,CANCELLED,ONLINE,2145.73,4059.66,invalid_ts,,POS
TXN004242,STR021,T4,PRD1177,,1293.32,228.14,,WALLET,AUD,DISC20,EMP327,Y,CANCELLED,,391.11,,,invalid_date,
TXN005147,,T4,PRD1117,,,,257.58,,AUD,DISC20,EMP273,Y,DAMAGED,STORE,4639.19,,,2025-06-22,POS
TXN003341,,T5,,5.0,1661.9,,,CASH,NZD,,EMP488,N,,,2411.87,2700.67,invalid_ts,invalid_date,OMS
TXN000337,,T4,,-2.0,117.07,,209.16,,AUD,,,,DAMAGED,STORE,,,,invalid_date,OMS
TXN003238,STR003,,PRD1139,4.0,1937.82,158.04,,CARD,AUD,SALE10,,Y,DAMAGED,ONLINE,,,2025-11-01 00:00:00,,
TXN005250,STR023,T3,PRD1149,,1327.04,,222.03,CASH,AUD,SALE10,EMP331,Y,CANCELLED,STORE,4587.55,,,,OMS
TXN001908,,T1,,-2.0,,209.7,,,,DISC20,,Y,,ONLINE,,,2025-02-22 00:00:00,2025-06-29,OMS
TXN004650,STR015,T4,,4.0,1603.08,14.14,107.67,,,SALE10,EMP176,Y,,STORE,2452.38,,2024-02-24 00:00:00,invalid_date,POS
TXN006478,,T3,,4.0,1066.67,188.16,,,NZD,,,N,,ONLINE,,2353.04,invalid_ts,invalid_date,
TXN007188,,T5,PRD1118,,,53.76,,UPI,,,,Y,,,340.7,,,2024-06-23,OMS
TXN002399,STR028,T6,PRD1164,5.0,,105.78,219.73,CASH,NZD,,,,CANCELLED,ONLINE,4511.56,1304.24,,,POS
TXN002557,STR026,T2,PRD1101,-2.0,539.45,196.9,20.64,WALLET,NZD,DISC20,,,CANCELLED,ONLINE,469.15,4992.11,,,
TXN005431,STR018,T6,PRD1056,5.0,1591.64,15.77,,,NZD,SALE10,EMP99,N,DAMAGED,,,,,2024-02-11,POS
TXN007109,,,PRD1094,-2.0,708.33,,,CASH,AUD,DISC20,,,DAMAGED,ONLINE,600.35,,invalid_ts,invalid_date,
TXN006753,,,,-2.0,,,208.54,CASH,,SALE10,,N,,STORE,1081.62,366.56,,invalid_date,OMS
TXN005441,STR011,T4,PRD1022,,1785.55,,,CARD,NZD,,EMP149,N,DAMAGED,ONLINE,,,invalid_ts,2025-11-29,POS
TXN005682,STR001,T2,,2.0,,6.48,,CARD,AUD,,EMP195,Y,CANCELLED,,3811.61,764.37,2024-11-05 00:00:00,invalid_date,
TXN002900,,,PRD1141,4.0,109.24,,,CARD,AUD,SALE10,EMP445,Y,,,3464.17,436.72,invalid_ts,2024-02-26,OMS
TXN005910,STR010,,,,832.08,,285.15,CARD,AUD,,EMP268,,CANCELLED,,,,,,
TXN006675,STR019,T6,PRD1200,2.0,,,,WALLET,AUD,DISC20,EMP152,Y,,ONLINE,2444.48,3814.4,,invalid_date,OMS
TXN002289,STR010,T3,,,2102.39,214.69,,CASH,NZD,,EMP114,N,DAMAGED,ONLINE,,,2024-08-27 00:00:00,invalid_date,POS
TXN004548,,,PRD1138,1.0,,,190.14,CASH,AUD,SALE10,EMP156,Y,DAMAGED,STORE,,189.5,invalid_ts,2025-02-07,
TXN005798,,T4,PRD1152,,,178.27,161.56,CASH,,SALE10,EMP432,N,CANCELLED,ONLINE,,,invalid_ts,,POS
TXN000679,,T2,PRD1142,,1183.01,163.05,185.55,CARD,NZD,,,Y,DAMAGED,ONLINE,622.84,4045.7,invalid_ts,2025-03-26,OMS
TXN005912,,T3,PRD1180,1.0,694.89,,,,NZD,,,N,CANCELLED,STORE,,2699.66,,2024-12-02,POS
TXN004822,STR005,T5,PRD1061,,,,,WALLET,NZD,SALE10,EMP174,N,,ONLINE,4315.43,4955.86,2024-10-20 00:00:00,2024-02-13,OMS
TXN005169,,,PRD1079,1.0,2394.46,,72.32,WALLET,NZD,,,N,,,,4093.06,2025-09-01 00:00:00,invalid_date,POS
TXN006176,,,PRD1041,5.0,,269.74,,WALLET,,,EMP18,,DAMAGED,STORE,,1235.0,invalid_ts,,OMS
TXN001837,,,,-2.0,448.96,23.02,,CARD,AUD,,EMP290,Y,CANCELLED,ONLINE,,2183.54,,,
TXN007423,STR006,,PRD1001,4.0,,33.63,61.18,CASH,AUD,,EMP260,Y,,ONLINE,2361.72,1738.5,,2025-01-21,
TXN000330,STR020,T2,PRD1059,,2614.6,96.84,,CARD,NZD,DISC20,,Y,,ONLINE,,2887.27,2025-11-11 00:00:00,invalid_date,POS
TXN004747,,,,,1701.71,,,WALLET,NZD,DISC20,,,DAMAGED,STORE,,2477.91,,invalid_date,
TXN002253,,T3,PRD1058,,2131.39,151.5,,UPI,,,,Y,DAMAGED,STORE,,,,2024-04-11,OMS
TXN001854,STR011,,,,,163.16,102.72,CARD,AUD,,EMP391,Y,DAMAGED,,,1091.85,2024-02-08 00:00:00,2025-10-25,OMS
TXN003511,,T2,PRD1177,5.0,,14.6,68.61,CARD,,,,N,DAMAGED,STORE,,4187.7,,,OMS
TXN000782,,T5,,-2.0,708.01,,136.35,,,DISC20,EMP300,Y,DAMAGED,ONLINE,,448.02,,invalid_date,
TXN000511,STR016,,PRD1028,2.0,,,72.5,CASH,NZD,DISC20,,Y,CANCELLED,,2482.19,1570.71,,,OMS
TXN002236,,,PRD1141,,2625.98,,,CASH,,DISC20,,,,ONLINE,2246.29,,,invalid_date,POS
TXN007919,,T6,,-2.0,,298.25,,CARD,NZD,,EMP290,,CANCELLED,ONLINE,,3862.91,invalid_ts,invalid_date,
TXN002967,,T5,PRD1115,2.0,,,,CASH,NZD,,,N,,,1233.5,,,2024-11-30,OMS
TXN004334,STR023,T5,PRD1197,,,,190.74,CASH,AUD,SALE10,EMP375,N,,ONLINE,,3317.37,2024-02-03 00:00:00,2025-04-28,POS
TXN002965,STR003,,,,,,,CARD,,,,Y,DAMAGED,ONLINE,2606.28,1610.45,invalid_ts,invalid_date,OMS
TXN001740,,,PRD1199,,1794.36,,104.07,CARD,,DISC20,,,,ONLINE,4409.6,1910.67,,invalid_date,
TXN007180,,,PRD1156,1.0,,49.87,,CARD,NZD,SALE10,,,CANCELLED,STORE,571.41,,,invalid_date,
TXN002051,STR009,T1,,2.0,2170.78,,,CARD,AUD,DISC20,EMP46,Y,DAMAGED,,,,2024-02-14 00:00:00,,OMS
TXN006695,STR002,,PRD1056,2.0,,258.31,23.52,UPI,AUD,SALE10,,,CANCELLED,ONLINE,194.38,3180.86,,2025-08-05,
TXN004465,STR027,T6,PRD1017,,487.3,149.15,,CASH,AUD,,EMP351,N,CANCELLED,STORE,,645.8,invalid_ts,,OMS
TXN001238,STR005,T4,PRD1081,-2.0,2795.7,,7.89,UPI,NZD,SALE10,,N,,ONLINE,4633.28,,2025-11-15 00:00:00,2025-07-29,POS
