inventory_id,store_id,product_id,available_qty,reserved_qty,damaged_qty,in_transit_qty,reorder_level,warehouse_id,supplier_id,stock_status,last_stocked_date,expiry_date,batch_no,cost_price,mrp,is_active,snapshot_ts,load_date,source_system
INV000131,,,,,,35.0,,,,OUT,invalid_date,invalid_date,,,2031.8,N,invalid_ts,,WMS
INV006475,,PRD1102,431.0,20.0,,,74.0,WH3,SUP79,LOW,invalid_date,2025-10-17,B195,,,Y,invalid_ts,,WMS
INV001250,STR026,PRD1126,,6.0,4.0,50.0,51.0,WH5,,OUT,2024-03-11,,B255,805.64,,N,,invalid_date,
INV004697,STR019,PRD1160,,,,64.0,84.0,WH4,,,,2025-01-24,,,,Y,invalid_ts,,WMS
INV005618,,PRD1012,399.0,3.0,,,77.0,,,OUT,invalid_date,2025-06-22,B299,370.68,,,,,
INV002502,STR008,PRD1158,16.0,,3.0,16.0,27.0,WH4,SUP104,LOW,,,B476,,,,2025-11-20 00:00:00,,ERP
INV000249,,,-10.0,38.0,,,76.0,,,LOW,invalid_date,,,1361.43,,N,invalid_ts,,ERP
INV002218,,PRD1071,,,,,92.0,,,LOW,invalid_date,2024-08-17,,236.78,661.26,Y,2024-11-23 00:00:00,,WMS
INV000515,STR005,,-10.0,,,,73.0,WH4,SUP118,LOW,,2024-09-11,B168,,863.48,N,,invalid_date,ERP
INV003746,STR023,,397.0,7.0,,,53.0,WH4,SUP179,LOW,2024-04-12,invalid_date,,1049.7,2499.5,,,,WMS
INV005302,,,,,,1.0,,WH1,SUP9,OUT,2024-06-15,,B138,,,,invalid_ts,,
INV000490,,,402.0,10.0,2.0,,,WH1,SUP60,OUT,invalid_date,2024-05-18,,,1843.96,N,2025-08-17 00:00:00,invalid_date,WMS
INV001161,,PRD1132,,,16.0,,94.0,WH1,SUP63,AVAILABLE,,2025-10-23,B404,,190.16,,invalid_ts,,WMS
INV002190,,,,35.0,,81.0,20.0,,SUP128,AVAILABLE,2025-08-02,,,,1706.0,N,invalid_ts,,
INV000731,,PRD1159,430.0,,,71.0,,WH4,SUP71,LOW,2025-10-24,invalid_date,B261,,1365.69,Y,,invalid_date,
INV002987,STR030,PRD1144,,0.0,,,,WH2,SUP53,AVAILABLE,2025-10-17,2024-11-20,B500,,,N,,invalid_date,WMS
INV004365,STR009,PRD1025,57.0,,16.0,,,,SUP110,LOW,invalid_date,,,983.09,,,,invalid_date,WMS
INV003283,STR008,PRD1111,175.0,27.0,,92.0,,,,LOW,,invalid_date,,716.05,,,2024-06-13 00:00:00,2025-09-20,
INV006364,STR019,PRD1168,294.0,33.0,,,,WH3,SUP37,LOW,2025-08-28,2025-08-17,B91,,,,invalid_ts,,
INV000041,,PRD1040,479.0,2.0,,,,,SUP114,AVAILABLE,invalid_date,2024-12-06,,442.67,,N,2025-01-26 00:00:00,2024-02-07,WMS
INV001684,STR017,PRD1071,-10.0,21.0,,,55.0,WH1,,AVAILABLE,,invalid_date,B126,1047.12,1169.5,,invalid_ts,invalid_date,WMS
INV004027,,PRD1024,458.0,20.0,17.0,,,WH3,SUP31,,,2025-08-26,,,,,invalid_ts,,ERP
INV001664,STR007,PRD1146,,1.0,,76.0,92.0,WH1,SUP177,AVAILABLE,2024-02-04,,B111,,614.04,,invalid_ts,2024-12-07,WMS
INV003748,,,-10.0,39.0,13.0,56.0,,,,AVAILABLE,2024-03-19,2024-07-24,,186.0,2077.07,,,,ERP
INV002739,STR011,PRD1105,-10.0,16.0,12.0,18.0,70.0,,,LOW,,invalid_date,,1399.11,613.15,Y,,2025-09-09,
INV004513,STR020,PRD1035,,,15.0,,,WH4,SUP50,,2024-11-02,,,,1624.17,Y,2024-04-05 00:00:00,2024-10-03,
INV003398,STR002,PRD1123,,7.0,,,,,SUP113,LOW,2025-01-18,invalid_date,B448,57.12,1714.29,N,,2024-10-04,WMS
INV005930,STR012,,-10.0,10.0,14.0,,49.0,WH5,,LOW,invalid_date,invalid_date,B234,,,,invalid_ts,2025-05-26,
INV000726,,PRD1087,-10.0,,13.0,,,,,OUT,2024-09-10,invalid_date,B66,951.2,,N,invalid_ts,2025-04-28,ERP
INV004107,,,-10.0,18.0,10.0,30.0,,,,OUT,2024-02-20,2024-06-04,B111,,,Y,2025-08-23 00:00:00,2024-11-20,
INV003591,STR008,PRD1031,,,11.0,38.0,,,SUP167,LOW,invalid_date,2025-02-11,,,,N,2024-10-17 00:00:00,2025-03-20,
INV002001,STR027,PRD1150,-10.0,6.0,11.0,54.0,37.0,,,AVAILABLE,2025-01-08,,B80,166.73,664.78,N,2025-10-02 00:00:00,,ERP
INV006051,STR009,,-10.0,42.0,1.0,,,WH5,,,2024-09-20,,,616.86,1176.76,,,2024-10-14,
INV001062,,PRD1115,-10.0,49.0,,,85.0,WH1,SUP4,OUT,,invalid_date,B263,528.57,650.47,,2024-01-04 00:00:00,,ERP
INV006854,,PRD1035,-10.0,9.0,8.0,76.0,,WH5,,OUT,,invalid_date,B91,,315.46,N,2025-09-27 00:00:00,2024-11-20,
INV000097,STR030,PRD1091,462.0,25.0,13.0,,69.0,,,AVAILABLE,invalid_date,invalid_date,B216,766.61,,,2025-09-03 00:00:00,,WMS
INV000077,,,221.0,15.0,,82.0,81.0,,,,2025-06-14,invalid_date,,,,N,invalid_ts,invalid_date,ERP
INV004267,STR019,,430.0,50.0,20.0,,,,SUP164,OUT,,,B417,1456.68,2996.01,,2024-10-08 00:00:00,invalid_date,ERP
INV002742,,,469.0,,14.0,,77.0,WH5,SUP88,,,invalid_date,B254,1417.92,619.36,Y,invalid_ts,invalid_date,
INV002338,,PRD1056,-10.0,,,25.0,,WH2,SUP154,,invalid_date,2025-07-20,,,1173.62,N,invalid_ts,invalid_date,ERP
INV004436,,PRD1072,-10.0,,5.0,20.0,80.0,WH2,,LOW,invalid_date,2025-01-12,,,,Y,invalid_ts,,
INV003602,STR010,PRD1198,135.0,25.0,19.0,,,WH2,,,invalid_date,invalid_date,,558.66,,N,invalid_ts,invalid_date,WMS
INV000489,,PRD1035,-10.0,,,,86.0,,,OUT,,invalid_date,,,1549.16,N,invalid_ts,,ERP
INV006001,,PRD1083,-10.0,24.0,2.0,67.0,41.0,WH1,,AVAILABLE,invalid_date,2025-03-24,B321,872.27,,Y,2024-10-08 00:00:00,invalid_date,WMS
INV002429,STR014,PRD1186,-10.0,,11.0,5.0,,WH1,SUP74,AVAILABLE,invalid_date,invalid_date,B215,,2384.95,Y,invalid_ts,invalid_date,ERP
INV003264,STR012,PRD1119,,24.0,,60.0,,WH3,SUP151,AVAILABLE,,invalid_date,,545.23,1412.04,N,invalid_ts,,ERP
INV002542,,,-10.0,10.0,17.0,,22.0,WH1,,,invalid_date,2024-06-04,,,2108.0,,,invalid_date,
INV005911,,PRD1165,22.0,,5.0,76.0,77.0,,,AVAILABLE,2025-04-18,invalid_date,,,,N,2025-08-08 00:00:00,2024-07-11,
INV006045,,,-10.0,,,47.0,92.0,,SUP57,OUT,2025-05-16,,,,,,,2025-07-11,ERP
INV002865,,,,23.0,10.0,,,,,,,,,,2664.22,,invalid_ts,2025-01-27,
INV004788,,,-10.0,32.0,,,93.0,WH3,,AVAILABLE,invalid_date,2025-05-05,B299,772.79,,,,invalid_date,WMS
INV004865,,,27.0,,16.0,99.0,97.0,,SUP147,LOW,2024-12-28,invalid_date,,,149.96,,invalid_ts,2025-09-30,WMS
INV000176,STR008,PRD1056,443.0,38.0,,48.0,,,,,2024-07-28,invalid_date,,,,,2024-11-16 00:00:00,invalid_date,WMS
INV004171,STR022,,-10.0,,2.0,,,,SUP189,LOW,2025-04-18,invalid_date,,612.93,,,,invalid_date,WMS
INV006517,STR030,,,31.0,,91.0,57.0,WH3,SUP10,OUT,invalid_date,invalid_date,B165,1226.94,,N,,,
INV005020,STR003,,-10.0,5.0,,,,,,OUT,,,B341,,,Y,2024-08-27 00:00:00,2025-01-16,ERP
INV006352,,,-10.0,0.0,19.0,,,WH5,,OUT,2025-01-18,invalid_date,,1110.55,2825.01,Y,2024-08-14 00:00:00,invalid_date,ERP
INV000225,,,,,12.0,,37.0,WH5,,OUT,,,,1438.81,,,2025-09-03 00:00:00,invalid_date,ERP
INV002668,,,,46.0,3.0,53.0,,WH1,,AVAILABLE,invalid_date,2024-04-22,B416,,,Y,2024-06-02 00:00:00,2025-02-14,
INV004271,,,,,,,84.0,,,OUT,,,,,,Y,2025-09-20 00:00:00,2025-04-01,
INV000843,,PRD1102,128.0,15.0,,,,,SUP96,LOW,,invalid_date,B381,,,N,invalid_ts,invalid_date,WMS
INV004518,,,210.0,40.0,17.0,80.0,47.0,,,,invalid_date,,B250,,,N,invalid_ts,invalid_date,ERP
INV000806,,PRD1013,-10.0,,16.0,,,,,OUT,,,B255,258.69,1396.59,N,2025-01-27 00:00:00,2025-01-01,
INV006830,STR023,,434.0,26.0,,,,,,OUT,invalid_date,invalid_date,,84.51,2520.43,N,2025-06-27 00:00:00,2024-09-22,WMS
INV001958,STR024,,,,7.0,76.0,,WH2,,LOW,2024-09-26,,,,,,2025-07-17 00:00:00,,
INV004043,,PRD1127,,,,,,WH3,SUP28,LOW,2024-02-19,2025-09-09,B340,,,N,2024-01-09 00:00:00,,ERP
INV003802,STR027,,62.0,3.0,,36.0,,,SUP142,AVAILABLE,invalid_date,2024-05-19,B420,972.87,2481.37,,invalid_ts,,WMS
INV001600,STR011,PRD1174,-10.0,25.0,,,,WH1,,,,2024-07-12,,,2029.31,N,2024-12-25 00:00:00,,ERP
INV000626,STR002,PRD1025,,9.0,,43.0,76.0,,,LOW,invalid_date,2025-02-08,B390,1231.48,1885.21,Y,,,WMS
INV001578,STR012,PRD1067,-10.0,,6.0,76.0,66.0,WH2,,OUT,2025-06-16,,B11,,,N,invalid_ts,,
INV004706,,PRD1112,,22.0,,,,,,AVAILABLE,2024-01-27,2024-12-18,,,1262.74,Y,2025-02-03 00:00:00,2025-05-30,ERP
INV000103,,,371.0,,,,,WH5,SUP99,,2025-11-12,2025-08-27,B430,,,N,,2024-08-22,WMS
INV005079,,PRD1135,304.0,22.0,12.0,95.0,,,SUP93,OUT,invalid_date,2024-04-04,,1244.5,,Y,2024-03-31 00:00:00,2024-11-20,WMS
INV000336,STR004,,,2.0,18.0,,,,,,,invalid_date,,,489.66,Y,,2025-08-17,
INV000134,,PRD1017,251.0,,0.0,18.0,42.0,WH1,,OUT,,invalid_date,,1378.46,1043.15,N,invalid_ts,invalid_date,ERP
INV003044,,PRD1015,15.0,,,74.0,,,,AVAILABLE,invalid_date,invalid_date,,,1385.18,N,2025-07-02 00:00:00,invalid_date,
INV005237,,,408.0,13.0,,,,,SUP18,OUT,invalid_date,,B65,,,Y,invalid_ts,invalid_date,WMS
INV005777,STR018,PRD1130,-10.0,26.0,,24.0,58.0,WH5,SUP77,,,invalid_date,B417,496.84,549.85,N,2025-10-20 00:00:00,invalid_date,
INV002345,STR008,,251.0,,,,44.0,,,LOW,2025-04-19,,,181.55,,,,invalid_date,WMS
INV000318,,PRD1086,364.0,,6.0,91.0,,WH1,,AVAILABLE,,invalid_date,,299.5,2509.54,,2025-10-13 00:00:00,2024-11-23,ERP
INV004303,STR012,PRD1182,267.0,47.0,,60.0,,,,LOW,2025-08-25,invalid_date,B275,,2067.1,Y,2025-07-04 00:00:00,,ERP
INV002776,,,-10.0,,,,26.0,WH4,SUP129,OUT,invalid_date,2024-08-23,,,111.26,Y,2024-02-10 00:00:00,,ERP
INV001376,,,458.0,13.0,,,92.0,,,AVAILABLE,,invalid_date,,,2674.94,,invalid_ts,invalid_date,WMS
INV006393,,PRD1147,-10.0,,,,,,,AVAILABLE,2025-11-06,,,1281.54,,N,2025-03-15 00:00:00,,ERP
INV002023,,PRD1134,470.0,,5.0,,,WH3,,AVAILABLE,,2025-11-11,B430,743.8,,N,,2025-02-07,
INV003454,,,173.0,,16.0,,,WH5,,,,2025-01-13,,537.31,,Y,invalid_ts,,ERP
INV001033,STR021,,-10.0,,,67.0,,WH2,SUP27,,invalid_date,2024-02-24,,1431.96,1491.76,Y,invalid_ts,,WMS
INV004944,,,,,,,,,,OUT,2024-04-28,invalid_date,B11,,325.75,,,,WMS
INV002073,,PRD1123,283.0,,,,20.0,,SUP186,OUT,2025-09-20,2024-01-24,B59,158.87,,Y,2024-09-25 00:00:00,,WMS
INV001760,,,-10.0,,,17.0,97.0,,SUP119,AVAILABLE,invalid_date,,,,,Y,,,
INV005871,,PRD1151,283.0,,,51.0,52.0,,,,,2025-08-13,,1343.58,,N,,invalid_date,WMS
INV002086,STR024,PRD1138,,,0.0,,99.0,WH4,SUP166,AVAILABLE,,2025-01-13,B175,,,N,,2025-11-14,ERP
INV002859,,,-10.0,1.0,,,,,,LOW,2025-04-01,2025-11-09,,94.52,1316.74,N,2025-05-09 00:00:00,,
INV001855,STR016,PRD1043,,,19.0,22.0,,,SUP58,OUT,,2024-05-28,,,,,invalid_ts,2025-06-26,WMS
INV005576,,PRD1047,498.0,,,,94.0,,,AVAILABLE,2025-11-18,2025-07-22,B140,1466.24,,N,invalid_ts,,
INV003831,,PRD1096,-10.0,,,0.0,35.0,,SUP196,,2025-09-12,2025-04-01,,,2693.77,Y,invalid_ts,,
INV003495,STR001,,,,10.0,,,WH4,,AVAILABLE,invalid_date,2024-01-06,B499,,,Y,,2025-03-28,WMS
INV002079,,,-10.0,,,60.0,,WH2,,OUT,,,,,143.91,N,2024-12-08 00:00:00,,
INV001453,STR021,,130.0,10.0,15.0,87.0,56.0,,SUP101,OUT,,invalid_date,B304,1496.03,,N,invalid_ts,,ERP
INV005126,,PRD1020,234.0,35.0,,,44.0,WH3,SUP145,,2025-01-13,invalid_date,,,2484.15,Y,2024-08-19 00:00:00,invalid_date,
INV000862,STR024,,424.0,,8.0,,,,,AVAILABLE,,2024-12-03,,,289.76,Y,2024-10-29 00:00:00,2025-11-04,WMS
INV004456,STR016,,-10.0,34.0,8.0,54.0,,WH3,SUP75,AVAILABLE,invalid_date,,,1073.71,698.24,N,,2024-09-05,ERP
INV005272,,PRD1114,,,,53.0,93.0,WH5,,LOW,invalid_date,2025-01-29,B120,,,,invalid_ts,,WMS
INV000846,,PRD1179,-10.0,,,49.0,65.0,WH1,,LOW,invalid_date,invalid_date,B322,,1095.7,,invalid_ts,,WMS
INV000676,,,,,4.0,,,,SUP162,,2024-06-18,2025-10-28,B9,,,,,invalid_date,ERP
INV003423,,,159.0,48.0,20.0,,,,SUP12,OUT,,,,,2963.94,Y,invalid_ts,,ERP
INV004774,,,186.0,,17.0,54.0,25.0,,,OUT,invalid_date,invalid_date,B343,,,,2025-06-17 00:00:00,2025-11-01,WMS
INV004050,,PRD1045,,,,,,,,LOW,invalid_date,,B453,,362.71,,invalid_ts,,ERP
INV004807,,,,,,,,,SUP160,LOW,2025-05-06,2024-09-27,B419,1265.04,873.7,N,,,WMS
INV004070,,PRD1007,-10.0,,17.0,33.0,77.0,WH3,SUP43,,,2024-11-19,B154,,,,2024-07-04 00:00:00,,ERP
INV000534,STR014,,-10.0,,,,,,,,invalid_date,2025-03-03,B206,,2505.16,,,invalid_date,WMS
INV006244,STR015,,72.0,14.0,1.0,,,WH3,,OUT,2024-10-24,2024-03-08,B277,,1114.09,N,,,
INV001986,,PRD1016,-10.0,15.0,2.0,52.0,,WH2,,LOW,2024-03-18,2024-06-30,B381,,2938.5,Y,invalid_ts,invalid_date,ERP
INV006967,STR028,,-10.0,42.0,,,86.0,,,,invalid_date,invalid_date,B447,,145.41,N,invalid_ts,invalid_date,
INV000352,STR006,,177.0,,19.0,,43.0,,SUP10,LOW,2024-09-13,,,1117.38,,N,invalid_ts,invalid_date,WMS
INV002502,,PRD1159,,16.0,16.0,,,WH4,,LOW,invalid_date,invalid_date,,913.54,1621.1,,invalid_ts,,
INV001793,,,403.0,0.0,,1.0,35.0,,,OUT,invalid_date,2025-04-02,,,,N,,,ERP
INV003441,STR026,PRD1026,225.0,,,95.0,,,SUP27,LOW,2024-05-24,,,130.67,2940.97,Y,,,ERP
INV002517,,,-10.0,2.0,1.0,,,,,LOW,,2024-05-23,,,2354.83,Y,invalid_ts,2025-01-27,
INV005687,STR024,,-10.0,1.0,15.0,,86.0,,SUP92,AVAILABLE,invalid_date,invalid_date,,,1689.81,,,,
INV003105,,PRD1065,,11.0,,,,WH2,,AVAILABLE,2025-05-05,,,1273.72,,N,invalid_ts,invalid_date,
INV006243,,,311.0,41.0,,10.0,,,SUP99,OUT,,2024-12-22,,,,N,,invalid_date,ERP
INV002146,STR008,,399.0,,7.0,,87.0,WH1,SUP166,LOW,invalid_date,invalid_date,,980.39,126.79,N,,2024-12-16,
INV005854,STR005,,,48.0,,96.0,,WH5,,AVAILABLE,,invalid_date,,,,Y,2025-06-12 00:00:00,invalid_date,ERP
INV001566,,,364.0,0.0,,,,,SUP167,OUT,invalid_date,2024-07-05,,407.41,1919.68,,2025-03-28 00:00:00,invalid_date,ERP
INV001042,,PRD1200,-10.0,,,,,WH4,SUP152,LOW,,invalid_date,,1109.05,942.91,Y,invalid_ts,invalid_date,ERP
INV006625,,,-10.0,,,55.0,,WH5,,AVAILABLE,invalid_date,,B272,,,Y,,,
INV001159,,PRD1133,-10.0,25.0,,82.0,82.0,,,,invalid_date,2025-02-08,B181,,,,,2025-08-31,ERP
INV001053,,,,,0.0,,,,SUP6,LOW,,,B301,,,N,2025-06-12 00:00:00,2025-01-19,ERP
INV004778,,,453.0,,,96.0,,,,LOW,,,B198,954.15,,Y,invalid_ts,,ERP
INV006598,,,,,,,43.0,WH2,,LOW,invalid_date,,,,1407.45,,,,ERP
INV003005,,,,,,,29.0,WH2,,AVAILABLE,invalid_date,2024-02-29,,722.14,,Y,invalid_ts,,WMS
INV004479,,PRD1091,-10.0,,12.0,75.0,20.0,WH5,,LOW,2025-05-14,2025-05-26,B189,1021.04,,Y,,2024-09-05,WMS
INV002017,,,,,12.0,67.0,34.0,WH4,,OUT,,invalid_date,,,,Y,2025-05-13 00:00:00,2025-07-29,ERP
INV001251,,PRD1104,-10.0,,,,,,SUP90,AVAILABLE,invalid_date,2024-12-28,,,871.44,,,invalid_date,
INV004698,STR017,,-10.0,17.0,,37.0,78.0,,,LOW,,,B342,570.89,551.13,,invalid_ts,invalid_date,WMS
INV006435,,PRD1081,38.0,,,,,,,,,2024-12-16,B85,,,N,2024-08-31 00:00:00,invalid_date,
INV002281,,,,,,5.0,41.0,,SUP25,AVAILABLE,invalid_date,invalid_date,,543.06,1737.71,,,invalid_date,WMS
INV006610,STR011,,,32.0,,38.0,85.0,WH2,,,invalid_date,2025-10-05,B469,,1073.74,,2025-08-05 00:00:00,,
INV005070,,,-10.0,,13.0,49.0,95.0,WH2,,LOW,,2025-02-13,B291,491.53,2646.94,Y,,2024-09-07,WMS
INV001916,STR005,,428.0,26.0,6.0,26.0,79.0,WH2,SUP28,OUT,invalid_date,,,,,N,,invalid_date,
INV003358,STR027,,,21.0,,72.0,74.0,,SUP181,LOW,2025-07-20,invalid_date,,552.98,2916.87,,invalid_ts,,ERP
INV003837,STR014,,-10.0,13.0,9.0,,,WH5,,,,,,1412.53,755.98,N,invalid_ts,2024-12-16,WMS
INV000529,,,22.0,,1.0,,,WH4,,LOW,invalid_date,2024-03-24,,936.77,,N,invalid_ts,2025-07-06,
INV002691,STR001,PRD1009,499.0,16.0,,,53.0,,,OUT,,2025-11-28,,,2096.07,,,2025-06-11,WMS
INV001803,STR014,,-10.0,49.0,,58.0,38.0,,SUP191,LOW,invalid_date,,,,2276.76,,invalid_ts,,WMS
INV003573,STR011,PRD1013,,6.0,17.0,94.0,,WH2,,,2024-08-27,,B350,90.73,,Y,invalid_ts,2024-11-01,ERP
INV002857,STR017,PRD1068,169.0,,18.0,,69.0,,SUP169,,2024-02-18,invalid_date,,,,,2025-06-06 00:00:00,2024-11-22,
INV006039,,,302.0,,0.0,13.0,92.0,,SUP67,AVAILABLE,invalid_date,,B278,,,Y,,2025-08-18,ERP
INV003056,,PRD1189,-10.0,,,61.0,32.0,,,,2025-06-27,2025-09-24,B88,,,,,2025-01-27,
INV002791,,,-10.0,24.0,,,,WH5,,LOW,,,B374,,465.67,N,,invalid_date,WMS
INV004697,STR028,,185.0,,,,,WH4,SUP121,AVAILABLE,,,B431,635.0,,,invalid_ts,2025-01-23,ERP
INV005439,STR003,,-10.0,,9.0,97.0,56.0,WH3,,AVAILABLE,invalid_date,,,1380.88,385.81,Y,,,WMS
INV004649,STR016,PRD1167,,,11.0,86.0,27.0,WH1,,AVAILABLE,invalid_date,invalid_date,,386.29,1387.73,Y,,2024-11-30,WMS
INV006905,STR024,PRD1057,,,18.0,0.0,38.0,WH1,,LOW,2025-01-05,2025-05-05,B280,,,Y,2024-05-11 00:00:00,,WMS
INV005894,,PRD1059,,,2.0,11.0,,WH3,,OUT,invalid_date,2025-04-07,,,515.97,,2025-02-09 00:00:00,,WMS
INV006916,,PRD1182,-10.0,,7.0,,,,SUP77,AVAILABLE,2024-07-13,2024-02-15,,248.88,,N,invalid_ts,,
INV005776,STR016,PRD1021,101.0,,4.0,,,WH3,SUP159,AVAILABLE,invalid_date,,,,,N,,,ERP
INV006206,,PRD1156,381.0,,,64.0,,WH1,SUP184,LOW,2025-04-10,,,384.65,2717.98,,2025-01-21 00:00:00,,ERP
INV005220,,,-10.0,,,,68.0,,,,,,,,2713.54,Y,invalid_ts,2024-11-07,
INV004612,,PRD1120,390.0,11.0,,,54.0,,,OUT,invalid_date,2024-10-12,,971.27,,Y,2025-03-22 00:00:00,invalid_date,
INV006488,STR018,PRD1103,194.0,13.0,,,20.0,,SUP90,OUT,invalid_date,2025-03-24,,,1210.46,Y,,2025-09-22,WMS
INV004617,STR029,PRD1010,-10.0,5.0,7.0,15.0,77.0,WH1,,OUT,invalid_date,invalid_date,,894.26,,N,invalid_ts,,WMS
INV004963,,,456.0,44.0,3.0,,40.0,,,,2024-06-15,2024-11-07,,,1780.86,N,,,WMS
INV001818,STR006,PRD1030,-10.0,49.0,4.0,70.0,,WH3,SUP142,LOW,invalid_date,,,536.28,2592.83,,invalid_ts,2024-12-26,
INV002895,,,,,13.0,10.0,22.0,WH1,,AVAILABLE,invalid_date,invalid_date,,,,Y,,2024-07-04,
INV000548,,PRD1038,343.0,29.0,,,21.0,,,AVAILABLE,invalid_date,,,274.11,390.4,,invalid_ts,,ERP
INV005774,,,-10.0,,20.0,,,WH3,SUP41,OUT,,2024-05-13,,99.64,,N,invalid_ts,,
INV000620,STR021,PRD1096,235.0,,,,39.0,WH3,,AVAILABLE,,invalid_date,,,,,invalid_ts,,
INV003100,,PRD1101,368.0,,,94.0,,,SUP119,AVAILABLE,invalid_date,,,,,Y,2025-05-09 00:00:00,,WMS
INV005911,,,255.0,17.0,,,36.0,,SUP195,,,2025-03-29,B111,1175.83,2678.9,Y,2025-04-06 00:00:00,invalid_date,
INV002658,,PRD1004,48.0,27.0,20.0,,,WH3,SUP29,AVAILABLE,2024-07-02,invalid_date,B31,1413.7,2219.41,N,,invalid_date,
INV003123,,,-10.0,,,15.0,,WH3,,,,invalid_date,,1194.63,1991.12,,invalid_ts,2025-09-10,WMS
INV001545,STR002,PRD1145,404.0,10.0,12.0,,,WH1,SUP162,,,2025-02-18,,1325.73,,,,,ERP
INV006225,,PRD1046,,24.0,,,,WH5,,,,,,,1899.01,Y,,,
INV005191,,PRD1110,343.0,,20.0,,,WH2,SUP134,,2025-08-31,,,1356.68,,Y,,2025-02-11,ERP
INV000049,,PRD1152,409.0,44.0,,45.0,,WH4,,AVAILABLE,2024-04-12,2025-07-29,,,450.55,,,2025-03-09,
INV000005,STR020,PRD1083,,5.0,18.0,78.0,77.0,WH4,,OUT,,2024-07-13,,300.67,,N,invalid_ts,invalid_date,
INV002710,STR001,,,9.0,,26.0,,WH2,SUP85,,2024-12-03,invalid_date,B394,,2138.18,Y,,invalid_date,
INV003358,,PRD1009,,27.0,12.0,,58.0,WH3,,AVAILABLE,,,B245,,,N,invalid_ts,,
INV003381,,PRD1094,,,14.0,36.0,,,SUP180,AVAILABLE,,,B220,,,,invalid_ts,invalid_date,
INV002996,STR023,PRD1136,,,0.0,98.0,,,SUP71,OUT,,2025-02-21,,1120.55,2066.73,Y,,2024-06-28,ERP
INV004879,STR015,,-10.0,33.0,13.0,2.0,,,,OUT,2025-11-21,,B431,,1207.0,N,2024-02-21 00:00:00,invalid_date,
INV006373,,,292.0,5.0,,25.0,85.0,,,AVAILABLE,invalid_date,2024-02-07,,,1856.91,,2024-05-04 00:00:00,invalid_date,ERP
INV005291,STR002,PRD1009,-10.0,32.0,7.0,66.0,42.0,WH5,SUP180,AVAILABLE,,2025-01-25,,,,,2024-10-25 00:00:00,2024-01-30,ERP
INV002010,,PRD1007,-10.0,,,,,WH3,SUP113,OUT,2025-10-07,,,,,,2025-06-18 00:00:00,,ERP
INV003402,STR002,,,,20.0,,,WH3,,OUT,,,B8,1226.71,,Y,2024-05-09 00:00:00,invalid_date,
INV002652,STR005,PRD1003,-10.0,16.0,,,52.0,,SUP10,OUT,2025-04-01,2024-07-23,,,1284.82,Y,invalid_ts,2025-01-20,WMS
INV003314,,PRD1164,-10.0,,,40.0,82.0,,SUP39,,2025-09-10,2025-09-03,B312,,,N,,2024-03-06,ERP
INV001908,,,,41.0,7.0,,,,,OUT,2024-12-30,2025-09-06,B60,,,,,,
INV003364,,PRD1196,,19.0,,91.0,,WH2,SUP112,AVAILABLE,invalid_date,invalid_date,B359,,,N,invalid_ts,2024-07-17,
INV001409,,PRD1087,-10.0,10.0,,,52.0,WH2,SUP79,AVAILABLE,,,,,,N,invalid_ts,2025-08-09,WMS
INV001237,,,305.0,23.0,,98.0,,,SUP63,LOW,invalid_date,2025-02-10,,,1811.59,Y,invalid_ts,2025-08-24,WMS
INV003952,,,,,,,,,SUP182,,2024-02-12,invalid_date,,,438.06,,2025-04-12 00:00:00,invalid_date,ERP
INV003031,,,287.0,4.0,,,90.0,WH5,SUP30,OUT,,2024-08-01,,,855.31,N,invalid_ts,2024-11-16,ERP
INV000556,STR019,,-10.0,35.0,,,78.0,,SUP61,,2025-06-09,invalid_date,,658.31,1933.77,Y,2025-11-05 00:00:00,2024-05-24,
INV000562,,,264.0,14.0,1.0,13.0,28.0,,SUP159,LOW,2025-05-29,2025-07-21,B340,,295.29,,invalid_ts,invalid_date,WMS
INV004278,STR015,,,,,,,,SUP122,AVAILABLE,invalid_date,invalid_date,B432,1016.2,743.12,,,2024-01-03,ERP
INV000566,STR013,,-10.0,,19.0,,,WH3,,OUT,2025-03-18,,B65,,,Y,invalid_ts,2025-02-25,ERP
INV003802,,PRD1069,-10.0,,2.0,14.0,74.0,,SUP134,AVAILABLE,,invalid_date,B489,120.08,2893.07,N,,invalid_date,ERP
INV006980,,PRD1025,-10.0,39.0,,,20.0,,SUP29,OUT,2024-04-18,,,1104.67,,Y,,2024-07-13,ERP
INV005658,STR016,,,6.0,,15.0,,,,AVAILABLE,,,,912.56,828.89,Y,2024-01-31 00:00:00,invalid_date,
INV003059,,,-10.0,,,20.0,99.0,WH1,,LOW,,2024-04-08,B360,1231.19,1366.32,Y,invalid_ts,2025-09-17,
INV002093,STR018,PRD1140,,10.0,,3.0,,,SUP124,LOW,2025-09-26,2025-02-19,,,139.77,,,invalid_date,
INV002619,,PRD1003,276.0,,4.0,68.0,83.0,WH3,,AVAILABLE,2025-02-26,,B256,,,N,2025-10-29 00:00:00,invalid_date,
INV001445,STR013,,,41.0,,,,WH1,,AVAILABLE,2025-10-08,,B63,,2037.63,Y,,invalid_date,ERP
INV001582,,,-10.0,10.0,11.0,,27.0,,SUP90,OUT,2025-11-16,invalid_date,B24,466.71,2391.03,Y,invalid_ts,2024-01-21,WMS
