order_id,customer_id,product_id,order_qty,order_value,order_status,payment_mode,delivery_city,delivery_state,delivery_country,shipping_fee,discount,tax,coupon_code,return_flag,return_reason,order_ts,delivery_date,load_date,source_system
ORD004805,,PRD1139,-1.0,,SHIPPED,,Auckland,,AU,107.74,42.37,92.17,,,,2024-06-05 00:00:00,,2024-06-06,APP
ORD005365,CUST04500,PRD1011,-1.0,1301.61,PLACED,CARD,,North,AU,178.04,,70.95,DISC20,,DELAY,2025-07-10 00:00:00,,invalid_date,ECOM
ORD007303,CUST03549,PRD1176,,2824.2,CANCELLED,CARD,Auckland,South,,3.55,,113.17,,Y,DAMAGED,invalid_ts,invalid_date,invalid_date,APP
ORD003153,,PRD1030,,1293.43,CANCELLED,NETBANKING,Wellington,North,AU,117.66,186.33,,,,DAMAGED,,invalid_date,invalid_date,
ORD001919,,PRD1064,-1.0,,CANCELLED,NETBANKING,,South,,,236.12,101.68,SAVE10,,DAMAGED,2024-06-25 00:00:00,,2025-03-26,
ORD002439,CUST01712,PRD1163,,2566.2,CANCELLED,,Auckland,North,AU,,,,SAVE10,Y,,invalid_ts,invalid_date,,APP
ORD000853,CUST00643,PRD1069,-1.0,2614.37,SHIPPED,,Auckland,North,NZ,49.7,12.22,162.23,DISC20,N,,invalid_ts,,,APP
ORD004103,,,,,SHIPPED,UPI,,South,AU,,124.55,168.55,,,DELAY,,2025-01-19,invalid_date,ECOM
ORD005115,,,,,,NETBANKING,Christchurch,,,,115.64,148.13,DISC20,,,,2025-08-16,invalid_date,
ORD004886,,,1.0,,DELIVERED,UPI,Auckland,,,107.91,,87.11,,N,,2024-06-23 00:00:00,2024-05-31,,ECOM
ORD007185,CUST00209,,,,CANCELLED,CARD,,,NZ,112.95,257.72,281.45,,,DAMAGED,invalid_ts,2024-01-28,2024-02-24,ECOM
ORD003098,CUST02435,PRD1163,3.0,,,,Auckland,South,AU,,45.13,78.22,,,,invalid_ts,,2025-03-12,ECOM
ORD000251,CUST03063,PRD1113,-1.0,,,,Christchurch,North,NZ,,,,SAVE10,N,DAMAGED,2025-10-31 00:00:00,,2025-06-27,
ORD000550,CUST00420,PRD1037,2.0,1868.28,PLACED,UPI,,,,,,81.41,SAVE10,,DAMAGED,,,2024-02-24,
ORD004059,CUST02386,,,1945.64,CANCELLED,UPI,,North,AU,137.35,169.73,,,,DAMAGED,2024-01-27 00:00:00,2024-06-28,,APP
ORD000800,CUST02190,,-1.0,,CANCELLED,CARD,,South,NZ,,,107.55,,,,2024-05-28 00:00:00,2025-06-06,2025-02-07,
ORD004190,,PRD1100,,,SHIPPED,,,North,,32.16,,237.67,,Y,,,,,APP
ORD003911,,,,,SHIPPED,CARD,Auckland,South,NZ,134.62,,,SAVE10,,DELAY,2024-08-11 00:00:00,,2025-07-26,ECOM
ORD006994,,PRD1200,,,SHIPPED,UPI,Wellington,South,NZ,,170.66,,SAVE10,,DELAY,,,invalid_date,
ORD002961,CUST02394,,-1.0,,CANCELLED,,Auckland,North,AU,180.45,,,DISC20,N,,,2025-11-11,invalid_date,APP
ORD003803,,,,4128.42,PLACED,,Auckland,South,AU,,1.4,,DISC20,,DAMAGED,2025-11-23 00:00:00,,invalid_date,APP
ORD002812,CUST04027,,-1.0,1767.62,DELIVERED,,,North,NZ,173.87,,92.89,DISC20,,DAMAGED,,,,
ORD001349,,PRD1099,4.0,2389.36,SHIPPED,CARD,Wellington,,NZ,146.81,245.48,242.36,SAVE10,N,,invalid_ts,,2025-02-14,APP
ORD005277,CUST03628,PRD1133,-1.0,,CANCELLED,NETBANKING,Auckland,South,,,,258.14,DISC20,,DAMAGED,,,,ECOM
ORD007209,CUST04733,PRD1122,-1.0,1873.74,,CARD,Auckland,,AU,,296.22,,,N,DAMAGED,,2024-02-19,,APP
ORD007547,,PRD1129,,1774.51,CANCELLED,UPI,Christchurch,South,,90.49,180.23,92.81,SAVE10,Y,DELAY,,2024-10-02,invalid_date,APP
ORD004330,,PRD1135,5.0,,PLACED,NETBANKING,Wellington,South,NZ,,,125.83,DISC20,N,DAMAGED,2024-02-25 00:00:00,2024-12-14,2025-05-30,ECOM
ORD005516,CUST02266,,,,DELIVERED,NETBANKING,Christchurch,North,,55.45,273.9,14.13,,,DAMAGED,2024-05-21 00:00:00,,invalid_date,ECOM
ORD000859,CUST00664,,-1.0,2683.15,SHIPPED,CARD,Christchurch,North,AU,,,,DISC20,N,DAMAGED,,invalid_date,invalid_date,
ORD004354,,,-1.0,,DELIVERED,,Wellington,North,,,135.06,190.85,,N,,2024-10-11 00:00:00,2025-02-27,2024-01-23,ECOM
ORD002638,CUST03366,PRD1175,-1.0,902.21,DELIVERED,UPI,Wellington,,,,,296.69,SAVE10,Y,,,,invalid_date,ECOM
ORD002544,,PRD1121,,,,,,South,AU,,248.42,,,N,DELAY,,,,
ORD004452,,,-1.0,,DELIVERED,CARD,Wellington,South,NZ,,,,,N,DELAY,2024-06-05 00:00:00,,2025-11-15,
ORD005021,,PRD1143,,2616.77,,UPI,Auckland,South,AU,159.56,,57.26,SAVE10,N,,,invalid_date,invalid_date,ECOM
ORD006912,CUST00152,,,4807.11,SHIPPED,CARD,Auckland,,AU,143.98,140.58,8.58,,N,DAMAGED,,invalid_date,invalid_date,APP
ORD004739,,,2.0,,SHIPPED,NETBANKING,Wellington,South,,,,,DISC20,,,,,invalid_date,ECOM
ORD002618,CUST02827,PRD1090,3.0,2989.05,SHIPPED,CARD,,,,57.64,,143.25,,N,,invalid_ts,2024-03-09,2025-07-13,
ORD005714,CUST00577,PRD1058,4.0,,CANCELLED,CARD,Wellington,North,AU,,278.83,,,N,DELAY,,,invalid_date,
ORD002803,CUST04169,PRD1168,,2545.12,SHIPPED,UPI,,South,AU,,,,,,,,invalid_date,invalid_date,APP
ORD003761,CUST03605,,-1.0,,SHIPPED,CARD,Wellington,,NZ,165.21,,10.25,SAVE10,N,,invalid_ts,invalid_date,2024-01-10,ECOM
ORD004295,CUST04292,PRD1001,,2804.21,PLACED,NETBANKING,Auckland,South,,,,,DISC20,N,DAMAGED,,,2024-05-13,
ORD002545,,,,1647.57,PLACED,NETBANKING,Christchurch,South,AU,,209.07,,,Y,DELAY,invalid_ts,2024-12-09,2024-03-01,APP
ORD005257,CUST04577,PRD1011,4.0,2804.27,SHIPPED,,,South,,,211.75,89.26,,,DELAY,,invalid_date,2024-06-06,
ORD006809,,PRD1117,,1146.42,CANCELLED,,,North,,,,,,,DAMAGED,2025-06-08 00:00:00,invalid_date,2024-03-10,ECOM
ORD001165,CUST03621,PRD1079,-1.0,,SHIPPED,,,,NZ,,45.02,,DISC20,Y,DELAY,2024-01-03 00:00:00,,,APP
ORD005025,CUST02864,,,1946.08,,,,North,,,,175.13,SAVE10,,DELAY,,invalid_date,,
ORD000427,,,2.0,,DELIVERED,CARD,Wellington,North,,102.26,54.82,,SAVE10,N,DELAY,2024-05-01 00:00:00,2025-02-05,2025-07-27,APP
ORD005483,CUST03799,,-1.0,3473.81,PLACED,CARD,,South,,62.45,,103.19,SAVE10,,DAMAGED,2025-02-19 00:00:00,2025-03-24,2024-10-21,APP
ORD005963,,PRD1032,-1.0,,CANCELLED,,Wellington,North,NZ,,,246.02,,,,2025-08-13 00:00:00,2024-09-02,,
ORD001858,,,,,SHIPPED,NETBANKING,,,AU,,,51.15,,,,invalid_ts,,,ECOM
ORD004119,CUST01101,PRD1168,,4727.95,SHIPPED,NETBANKING,Auckland,North,NZ,121.62,117.72,131.3,SAVE10,,DELAY,invalid_ts,2024-01-30,invalid_date,APP
ORD001691,CUST00820,,,,DELIVERED,UPI,,,AU,88.25,85.79,197.14,DISC20,Y,DAMAGED,invalid_ts,2025-09-11,invalid_date,ECOM
ORD007709,CUST00661,PRD1148,,,SHIPPED,UPI,Auckland,,NZ,58.02,161.3,106.92,,N,DELAY,invalid_ts,2024-02-21,2024-09-20,APP
ORD005120,CUST02476,PRD1176,2.0,,CANCELLED,NETBANKING,Christchurch,South,AU,,,277.95,DISC20,N,,,invalid_date,,APP
ORD000827,CUST01859,PRD1131,,,SHIPPED,,Wellington,North,AU,,93.48,164.73,DISC20,Y,DELAY,invalid_ts,2025-03-22,2025-05-18,APP
ORD001447,CUST02340,,,636.83,CANCELLED,UPI,Wellington,,,193.61,226.09,286.83,DISC20,Y,DAMAGED,2025-07-29 00:00:00,,invalid_date,ECOM
ORD004786,CUST03343,,,,DELIVERED,NETBANKING,,,NZ,135.27,178.52,,,Y,DAMAGED,,2024-12-09,,ECOM
ORD007262,,,,3505.73,SHIPPED,NETBANKING,Christchurch,South,AU,,250.11,,DISC20,,DELAY,,,invalid_date,
ORD002632,CUST03208,,,4492.19,DELIVERED,,,South,NZ,,205.13,253.3,DISC20,Y,DAMAGED,invalid_ts,invalid_date,invalid_date,ECOM
ORD006945,CUST04510,PRD1023,5.0,811.86,SHIPPED,UPI,Wellington,South,NZ,75.79,,204.81,SAVE10,Y,DAMAGED,2024-06-25 00:00:00,,,
ORD001283,CUST02644,,-1.0,2044.29,DELIVERED,CARD,,North,NZ,39.83,,130.53,SAVE10,,,,invalid_date,2024-04-16,
ORD002896,CUST01720,PRD1138,-1.0,3986.93,DELIVERED,UPI,Wellington,North,AU,153.75,40.79,47.86,SAVE10,Y,DAMAGED,invalid_ts,2025-07-12,invalid_date,ECOM
ORD001632,,,,1527.67,CANCELLED,CARD,Christchurch,South,,,,,,,,invalid_ts,invalid_date,invalid_date,ECOM
ORD004641,,PRD1031,-1.0,,PLACED,NETBANKING,Wellington,South,AU,87.36,,47.72,DISC20,,DELAY,invalid_ts,2025-05-02,,APP
ORD001848,,PRD1029,-1.0,1956.71,CANCELLED,CARD,Auckland,North,,,,,,,DELAY,2024-12-09 00:00:00,,invalid_date,
ORD000537,CUST04364,,,,PLACED,CARD,Wellington,North,NZ,61.64,,208.76,SAVE10,Y,,,,2024-04-16,ECOM
ORD001697,CUST00437,,-1.0,3542.88,CANCELLED,NETBANKING,Wellington,South,AU,,,,DISC20,Y,DAMAGED,,2025-01-02,invalid_date,
ORD001432,,PRD1063,5.0,,CANCELLED,,Wellington,North,,,,165.97,,Y,DAMAGED,2025-06-22 00:00:00,,invalid_date,
ORD005837,,,,,SHIPPED,NETBANKING,Auckland,North,AU,,182.12,,SAVE10,N,,2025-02-13 00:00:00,2024-07-14,2024-10-01,APP
ORD004879,CUST00318,,,,DELIVERED,NETBANKING,,North,,,,,,N,,,,invalid_date,ECOM
ORD003569,,PRD1037,,3666.62,CANCELLED,UPI,Wellington,South,AU,,46.25,193.08,,,DAMAGED,invalid_ts,invalid_date,invalid_date,
ORD000190,CUST00556,,4.0,1264.62,CANCELLED,UPI,Christchurch,,,56.95,,86.7,SAVE10,Y,,2024-01-16 00:00:00,2024-06-26,2024-04-20,ECOM
ORD005556,,PRD1130,-1.0,,,UPI,Auckland,North,,,26.9,56.96,,,,2024-04-08 00:00:00,,invalid_date,APP
ORD001934,CUST03052,PRD1054,1.0,,CANCELLED,,,South,,95.37,,238.26,SAVE10,Y,DAMAGED,invalid_ts,2025-03-08,,
ORD007344,,,5.0,,DELIVERED,CARD,Auckland,,AU,,,,SAVE10,,DAMAGED,,2025-10-15,,ECOM
ORD002177,CUST02958,PRD1095,-1.0,,SHIPPED,NETBANKING,Auckland,North,NZ,191.16,175.48,,SAVE10,Y,DELAY,invalid_ts,invalid_date,2025-08-30,ECOM
ORD002971,,,,,SHIPPED,,Wellington,,,,,90.97,,,DAMAGED,,2025-09-24,2025-05-16,
ORD004618,,PRD1118,,681.28,CANCELLED,UPI,Auckland,North,NZ,,140.33,,DISC20,N,DELAY,2025-01-17 00:00:00,,,
ORD001669,CUST02637,,,3348.83,PLACED,,Wellington,South,,13.75,45.58,211.26,,N,DELAY,,invalid_date,2024-05-11,
ORD005793,CUST02863,,-1.0,,CANCELLED,UPI,Auckland,South,AU,1.66,,250.49,DISC20,N,,invalid_ts,invalid_date,invalid_date,
ORD002091,CUST04448,,,,,CARD,,,NZ,138.73,,,DISC20,N,DAMAGED,2024-01-24 00:00:00,invalid_date,2024-08-25,
ORD006676,CUST01732,,,4579.78,PLACED,CARD,Auckland,South,NZ,24.42,,,DISC20,Y,,,2024-03-10,invalid_date,
ORD004646,CUST00639,PRD1023,1.0,,CANCELLED,UPI,Christchurch,South,,167.29,,152.29,,Y,,2025-10-29 00:00:00,invalid_date,invalid_date,
ORD007825,CUST03190,PRD1179,3.0,2973.83,DELIVERED,UPI,Wellington,North,,,41.99,,DISC20,,DELAY,invalid_ts,invalid_date,,ECOM
ORD000808,,PRD1185,1.0,,,CARD,Christchurch,,,,,123.27,DISC20,Y,DAMAGED,,invalid_date,invalid_date,
ORD007175,,PRD1020,3.0,,DELIVERED,,Christchurch,South,AU,,,158.32,,,DAMAGED,invalid_ts,invalid_date,invalid_date,APP
ORD005677,,,-1.0,,CANCELLED,CARD,Auckland,South,NZ,,,229.29,,,DAMAGED,invalid_ts,2025-07-29,,APP
ORD000031,,PRD1059,1.0,,PLACED,NETBANKING,,,,,282.14,259.22,SAVE10,,DELAY,,,,
ORD007072,CUST01263,,1.0,,DELIVERED,NETBANKING,Wellington,,AU,94.07,146.85,,,,,invalid_ts,invalid_date,invalid_date,APP
ORD002593,CUST00770,PRD1173,,,PLACED,UPI,,North,NZ,,225.8,178.57,SAVE10,N,DELAY,invalid_ts,2024-12-23,invalid_date,ECOM
ORD003627,CUST00396,,,,PLACED,UPI,Christchurch,South,NZ,13.76,17.82,,DISC20,Y,DELAY,invalid_ts,2024-01-13,invalid_date,ECOM
ORD000056,CUST04709,PRD1129,,1464.27,DELIVERED,NETBANKING,Auckland,,AU,,,92.65,SAVE10,Y,,invalid_ts,invalid_date,2024-12-05,ECOM
ORD003977,,PRD1174,4.0,4977.24,SHIPPED,UPI,Wellington,South,,88.63,,36.23,,N,DAMAGED,2024-05-31 00:00:00,2025-08-26,invalid_date,ECOM
ORD000374,,PRD1189,-1.0,,PLACED,,Christchurch,North,AU,189.3,,169.25,,,DELAY,invalid_ts,,2024-01-21,APP
ORD002852,,PRD1122,,,SHIPPED,,Auckland,South,NZ,,,142.51,,N,,,,,
ORD001078,CUST01126,PRD1171,,4179.87,PLACED,NETBANKING,,North,,85.98,,252.86,,Y,DELAY,2024-12-26 00:00:00,,invalid_date,APP
ORD007335,,PRD1032,3.0,,,,Auckland,,AU,,131.36,179.78,DISC20,,DAMAGED,2024-07-12 00:00:00,2025-09-14,2025-11-27,ECOM
ORD002477,,,2.0,2916.54,SHIPPED,CARD,Auckland,,NZ,,,73.68,DISC20,Y,DELAY,2024-05-30 00:00:00,invalid_date,,
ORD007404,CUST04411,PRD1111,,2517.52,DELIVERED,NETBANKING,Wellington,North,,,232.53,,,N,DAMAGED,,,,APP
ORD001297,CUST01688,PRD1155,-1.0,,SHIPPED,UPI,Christchurch,,,,250.21,167.8,,,DAMAGED,invalid_ts,invalid_date,invalid_date,APP
ORD005414,CUST02323,,,494.43,CANCELLED,UPI,Auckland,,,,,213.31,SAVE10,N,DAMAGED,,invalid_date,,APP
ORD007413,,PRD1155,,,CANCELLED,UPI,Auckland,South,AU,195.19,,137.45,SAVE10,,DAMAGED,2024-04-01 00:00:00,2024-01-16,invalid_date,APP
ORD002363,CUST02537,PRD1158,,,SHIPPED,NETBANKING,Christchurch,North,NZ,79.54,197.73,124.41,DISC20,N,,invalid_ts,invalid_date,invalid_date,APP
ORD005058,CUST00875,,1.0,1155.31,,UPI,Wellington,North,NZ,,65.12,228.8,,Y,,,2024-05-14,,ECOM
ORD007378,CUST00758,PRD1029,,,SHIPPED,CARD,Wellington,,AU,,134.59,284.64,SAVE10,,,2025-07-04 00:00:00,invalid_date,2025-03-20,APP
ORD000826,,PRD1097,,,CANCELLED,UPI,Auckland,North,AU,116.64,215.86,,DISC20,,,2024-07-10 00:00:00,,invalid_date,
ORD001476,CUST04607,,4.0,3392.88,PLACED,UPI,,,NZ,84.81,23.1,189.15,DISC20,Y,DELAY,,invalid_date,invalid_date,ECOM
ORD006639,,PRD1036,,4340.85,CANCELLED,UPI,Christchurch,North,,,,,,,DELAY,invalid_ts,,2024-01-29,ECOM
ORD005193,,,-1.0,4751.89,DELIVERED,UPI,Auckland,North,NZ,12.96,63.36,,SAVE10,,,2025-10-21 00:00:00,2025-03-15,invalid_date,APP
ORD002249,,,-1.0,,CANCELLED,NETBANKING,,North,AU,,,195.83,,N,DAMAGED,,,2024-08-21,
ORD006253,CUST04303,PRD1058,,713.94,PLACED,UPI,,South,,86.55,15.35,,DISC20,,,,2025-04-14,,
ORD001555,CUST04165,PRD1017,3.0,4374.54,CANCELLED,NETBANKING,Auckland,North,AU,,,,,Y,DAMAGED,invalid_ts,2025-01-15,invalid_date,
ORD002209,,PRD1022,,,CANCELLED,NETBANKING,Auckland,South,,,,,SAVE10,,,,,,ECOM
ORD000686,CUST00215,PRD1107,4.0,3157.84,DELIVERED,NETBANKING,Wellington,,NZ,,11.18,,DISC20,,DELAY,,invalid_date,,APP
ORD005445,CUST04648,PRD1150,-1.0,,SHIPPED,,Wellington,,AU,6.35,,,,,,2024-03-09 00:00:00,2024-05-13,,ECOM
ORD005825,,PRD1106,-1.0,1027.55,DELIVERED,NETBANKING,Christchurch,South,,,80.4,27.85,DISC20,,DELAY,invalid_ts,invalid_date,2024-06-25,
ORD000916,CUST04113,,,,PLACED,UPI,,South,AU,,,,DISC20,,DELAY,,2025-10-04,invalid_date,
ORD004239,CUST01094,,-1.0,4699.31,PLACED,UPI,Auckland,,NZ,,,51.55,SAVE10,N,,invalid_ts,,invalid_date,ECOM
ORD000763,,,2.0,,DELIVERED,,Wellington,South,NZ,,291.21,,DISC20,,DAMAGED,,,2024-01-30,
ORD003407,,,3.0,,DELIVERED,,Wellington,South,AU,47.71,,,SAVE10,Y,DAMAGED,2025-05-29 00:00:00,invalid_date,invalid_date,ECOM
ORD005317,CUST04620,,-1.0,4843.31,CANCELLED,,,North,,151.99,42.12,,DISC20,N,DELAY,,2025-02-10,,APP
ORD007496,,,,439.19,DELIVERED,,Christchurch,North,,137.55,171.23,,,N,DELAY,invalid_ts,2025-05-11,,ECOM
ORD005857,CUST02689,PRD1125,,2611.68,DELIVERED,NETBANKING,Auckland,South,AU,35.18,,78.69,,N,,invalid_ts,,,ECOM
ORD001796,CUST04265,,,,SHIPPED,CARD,,,AU,0.34,,159.21,DISC20,,DAMAGED,2024-04-23 00:00:00,invalid_date,invalid_date,ECOM
ORD003945,CUST04677,,,,DELIVERED,CARD,Wellington,,AU,176.4,,,DISC20,Y,DELAY,,,,
ORD002260,,,,,,UPI,Auckland,,NZ,138.91,126.87,122.79,SAVE10,,DAMAGED,invalid_ts,invalid_date,2025-04-20,APP
ORD002895,CUST01480,,4.0,4886.72,CANCELLED,NETBANKING,,South,NZ,2.36,,,SAVE10,N,DELAY,,invalid_date,invalid_date,
ORD003029,CUST04560,,3.0,4167.6,,CARD,,South,AU,83.72,168.52,250.08,,N,,invalid_ts,2024-10-14,2024-07-30,APP
ORD001724,CUST04639,,-1.0,,DELIVERED,NETBANKING,,South,NZ,,191.85,54.4,,N,DAMAGED,,invalid_date,,
ORD007251,CUST01388,PRD1105,1.0,4055.81,,,Wellington,,,,,204.9,,,,2024-06-01 00:00:00,,invalid_date,ECOM
ORD000701,,PRD1002,1.0,4115.33,SHIPPED,,,,NZ,8.07,47.7,257.13,SAVE10,N,DAMAGED,invalid_ts,,2024-08-14,APP
ORD001576,,PRD1027,,2492.52,PLACED,NETBANKING,Wellington,,AU,145.89,10.37,,,,DAMAGED,2025-01-29 00:00:00,2024-08-21,,APP
ORD006913,,,,,PLACED,NETBANKING,Wellington,,AU,,9.97,,SAVE10,Y,,,2024-06-14,invalid_date,ECOM
ORD007003,,PRD1075,,,DELIVERED,,Wellington,,,,238.82,,SAVE10,,DAMAGED,invalid_ts,2024-12-13,invalid_date,
ORD003347,CUST04778,,-1.0,,SHIPPED,UPI,Auckland,,,186.33,,240.68,SAVE10,N,DELAY,2025-06-09 00:00:00,2024-06-22,invalid_date,APP
ORD007135,,,-1.0,4452.96,,,Auckland,South,AU,86.31,,,DISC20,,DAMAGED,2025-05-22 00:00:00,invalid_date,2025-03-03,
ORD007979,CUST04071,,5.0,,DELIVERED,NETBANKING,Auckland,,AU,,,,SAVE10,N,DAMAGED,,,,
ORD004387,,PRD1195,2.0,2490.7,PLACED,NETBANKING,Christchurch,South,NZ,,169.84,,DISC20,Y,DELAY,invalid_ts,invalid_date,,ECOM
ORD002639,CUST03770,,,3792.87,,CARD,Christchurch,North,AU,,283.95,136.03,SAVE10,,,invalid_ts,,invalid_date,ECOM
ORD001417,,PRD1093,-1.0,366.45,CANCELLED,CARD,Christchurch,,AU,156.5,106.27,,DISC20,Y,DELAY,2025-02-12 00:00:00,,2025-05-25,
ORD007048,CUST01790,,-1.0,,CANCELLED,CARD,Auckland,,,134.73,282.22,,DISC20,Y,DELAY,2024-01-13 00:00:00,invalid_date,,ECOM
ORD007835,,,-1.0,1788.25,SHIPPED,UPI,Wellington,North,,,,,SAVE10,,,,,invalid_date,ECOM
ORD005309,CUST04441,,,,,NETBANKING,,South,NZ,,,,,,DAMAGED,invalid_ts,invalid_date,invalid_date,
ORD002707,,,,278.63,SHIPPED,CARD,Auckland,South,,,,60.28,,Y,DAMAGED,,,,APP
ORD006856,CUST04896,,-1.0,1571.87,SHIPPED,UPI,,,AU,,,,SAVE10,N,DELAY,invalid_ts,2025-03-14,invalid_date,
ORD007543,,PRD1062,,3987.29,PLACED,,Wellington,North,,,204.25,88.51,SAVE10,Y,,invalid_ts,,invalid_date,ECOM
ORD002914,CUST00979,PRD1028,2.0,,SHIPPED,NETBANKING,Wellington,South,NZ,126.28,259.48,,SAVE10,,DELAY,,2024-03-27,2024-02-10,ECOM
ORD006554,CUST04954,,4.0,4977.55,SHIPPED,NETBANKING,Wellington,,NZ,,,209.39,DISC20,,,invalid_ts,2024-05-28,2024-11-24,APP
ORD002118,CUST03030,,,2660.59,SHIPPED,NETBANKING,Wellington,,,140.76,,105.3,SAVE10,N,,,,,
ORD002144,,,5.0,2493.29,PLACED,CARD,Christchurch,North,NZ,,,,DISC20,Y,,,2025-01-03,invalid_date,APP
ORD007790,,,3.0,1055.09,DELIVERED,NETBANKING,Wellington,,NZ,28.6,,,DISC20,Y,,invalid_ts,,,
ORD007818,,PRD1165,,3908.48,PLACED,CARD,Christchurch,North,,195.54,,,,N,,2024-05-26 00:00:00,2024-02-22,invalid_date,APP
ORD006458,CUST04579,,-1.0,,PLACED,UPI,Wellington,North,NZ,,229.52,198.34,SAVE10,Y,DELAY,invalid_ts,2024-10-30,invalid_date,ECOM
ORD001068,,PRD1037,,,CANCELLED,,Christchurch,South,NZ,,47.55,44.03,,Y,,invalid_ts,invalid_date,invalid_date,ECOM
ORD004006,,,,402.75,PLACED,UPI,Christchurch,North,,,,251.52,,N,DELAY,2025-01-30 00:00:00,,invalid_date,
ORD000111,CUST03441,PRD1155,,1449.22,CANCELLED,,Wellington,North,,,139.61,199.11,DISC20,N,,,2025-07-02,invalid_date,APP
ORD000386,CUST04804,PRD1159,,4597.17,PLACED,,,South,,196.94,,,SAVE10,,DAMAGED,,,2024-10-11,APP
ORD001062,,PRD1175,4.0,476.37,,,Wellington,South,,57.27,,206.71,,,,2025-11-22 00:00:00,invalid_date,2024-04-10,
ORD000942,,,,3517.84,SHIPPED,UPI,Wellington,South,NZ,127.73,187.53,239.23,DISC20,Y,DELAY,,,,ECOM
ORD006927,CUST04819,PRD1154,,,SHIPPED,UPI,Auckland,North,NZ,18.4,110.47,190.82,,Y,,invalid_ts,invalid_date,invalid_date,
ORD006781,CUST01026,,-1.0,,CANCELLED,NETBANKING,Auckland,South,,194.18,82.74,,,N,,,,2025-08-10,APP
ORD001709,CUST02261,,,,PLACED,NETBANKING,Auckland,,AU,171.5,,254.79,DISC20,N,,invalid_ts,2025-01-14,2024-03-21,
ORD003255,,PRD1100,4.0,3783.34,SHIPPED,NETBANKING,Christchurch,North,NZ,,,,SAVE10,,DELAY,invalid_ts,invalid_date,2024-05-04,ECOM
ORD002146,,,,191.05,DELIVERED,CARD,,South,,,18.79,,DISC20,Y,DELAY,,2024-07-27,,ECOM
ORD003543,CUST03330,,-1.0,315.83,DELIVERED,NETBANKING,,North,NZ,15.57,106.72,,DISC20,N,,2025-08-08 00:00:00,,invalid_date,APP
ORD007478,CUST02414,,-1.0,3986.43,PLACED,,Auckland,North,,145.3,,,,Y,DAMAGED,,2025-01-22,invalid_date,ECOM
ORD001096,CUST04615,,4.0,,,NETBANKING,Auckland,,AU,172.61,219.45,146.45,,Y,,,invalid_date,2024-06-19,
ORD000316,CUST01984,,-1.0,1787.52,SHIPPED,CARD,Auckland,North,NZ,,129.41,214.49,DISC20,N,DELAY,,,,APP
ORD004395,CUST00126,,-1.0,,PLACED,UPI,Auckland,,AU,,214.35,42.38,SAVE10,Y,DAMAGED,invalid_ts,,2025-03-21,APP
ORD005763,CUST03107,PRD1152,-1.0,,SHIPPED,CARD,Auckland,North,,,,,,N,DELAY,2024-11-18 00:00:00,invalid_date,,ECOM
ORD002664,,,,577.36,DELIVERED,UPI,Auckland,,,,,164.78,SAVE10,Y,DAMAGED,2024-05-19 00:00:00,invalid_date,2024-05-15,APP
ORD000390,,PRD1093,,3194.05,SHIPPED,NETBANKING,Christchurch,North,NZ,121.6,,207.79,DISC20,Y,DAMAGED,,,2024-04-12,
ORD004735,CUST02270,,,,CANCELLED,NETBANKING,Wellington,South,NZ,168.24,277.12,,,,,2024-02-03 00:00:00,,invalid_date,APP
ORD001897,CUST01387,PRD1048,-1.0,,CANCELLED,,Auckland,North,NZ,30.9,,,DISC20,,DELAY,invalid_ts,2024-09-09,2025-10-07,
ORD003194,CUST02351,PRD1186,-1.0,2882.27,DELIVERED,UPI,,,,,113.92,,SAVE10,,DELAY,invalid_ts,invalid_date,2024-10-25,
ORD007089,,PRD1034,3.0,,PLACED,NETBANKING,Wellington,South,AU,,129.41,,,,,invalid_ts,,invalid_date,APP
ORD006980,,,-1.0,4490.47,PLACED,NETBANKING,Auckland,South,NZ,,121.28,,SAVE10,Y,DELAY,,invalid_date,2024-10-02,
ORD003999,CUST01623,PRD1024,,,,UPI,Auckland,,,,,,DISC20,N,DAMAGED,,2025-01-28,2025-09-26,ECOM
ORD003514,,,-1.0,,DELIVERED,CARD,Christchurch,South,NZ,184.59,,,DISC20,N,,2025-10-14 00:00:00,invalid_date,2025-08-01,
ORD000572,,PRD1060,2.0,4361.82,CANCELLED,CARD,Christchurch,North,AU,9.97,,,DISC20,N,,,2025-07-26,2024-09-17,
ORD007022,CUST01912,,5.0,,DELIVERED,CARD,Christchurch,North,,,10.8,,DISC20,Y,DAMAGED,,invalid_date,,APP
ORD002240,CUST01308,PRD1055,,,PLACED,,,North,,4.0,258.15,,DISC20,N,,invalid_ts,invalid_date,,APP
ORD007070,,,-1.0,4602.39,,NETBANKING,Christchurch,South,,15.09,251.77,,DISC20,,DAMAGED,invalid_ts,,invalid_date,
ORD004408,,,,774.83,,CARD,Auckland,South,AU,,,,,Y,DELAY,,invalid_date,,APP
ORD002569,CUST04276,PRD1191,-1.0,,,UPI,,,AU,60.07,47.4,,,N,DELAY,invalid_ts,,2024-11-25,
ORD001438,CUST02898,,-1.0,,,UPI,Auckland,South,AU,,,,DISC20,Y,DELAY,,invalid_date,,ECOM
ORD002696,,,5.0,,,NETBANKING,Wellington,North,,,73.63,214.71,DISC20,Y,,2024-11-05 00:00:00,,,APP
ORD001188,,,,,PLACED,UPI,Wellington,North,AU,161.96,93.02,249.29,,Y,DELAY,2024-11-27 00:00:00,,2024-11-10,APP
