store_id,store_name,city,state,country,store_type,manager_id,open_date,close_date,store_size_sqft,no_of_staff,rent_cost,revenue_target,is_active,renovation_flag,last_renovation_date,latitude,longitude,load_date,source_system
STR027,,Christchurch,North,NZ,Ecommerce,,,2024-06-02,7613.0,,17310.1,,Y,N,invalid_date,,-94.848142,,CRM
STR013,Store_3230,,South,NZ,Physical,,invalid_date,2025-03-28,8483.0,,,430700.41,N,,,-23.407599,,,ERP
STR025,,Auckland,,AU,,MGR93,2025-04-05,invalid_date,,,,251927.02,N,,,,,2024-02-27,ERP
STR018,,Hamilton,,NZ,Physical,,2025-08-13,invalid_date,,,,101284.94,N,N,invalid_date,,,,CRM
STR013,Store_3233,,North,AU,Physical,,2025-04-22,,,40.0,25837.97,263362.49,N,N,invalid_date,69.865498,,,ERP
STR025,,Wellington,,,,,invalid_date,,8465.0,14.0,4678.56,261971.22,N,,,32.518524,-27.885496,2024-08-17,
STR012,Store_3235,Hamilton,,,Ecommerce,MGR39,,,,,30004.55,,,N,invalid_date,,,invalid_date,CRM
STR024,,Hamilton,South,,Physical,MGR403,,2024-11-14,,,,449942.15,N,,invalid_date,,-87.436115,,CRM
STR011,Store_3237,Hamilton,North,AU,Ecommerce,,2024-04-28,2025-03-04,3474.0,,,,,N,,66.459261,136.864036,2025-02-08,ERP
STR016,Store_3238,,North,,,MGR29,2025-01-09,2025-10-31,5868.0,,,,,,,,,2025-09-17,
STR020,,Christchurch,,NZ,Physical,MGR319,invalid_date,2024-08-28,,12.0,,410859.68,N,,invalid_date,9.446737,-146.413996,invalid_date,CRM
STR024,,,,NZ,,,2024-01-25,2025-02-28,,6.0,,337165.95,,,,64.202384,,,ERP
STR021,Store_3241,Hamilton,,NZ,,MGR54,invalid_date,,4685.0,44.0,,,Y,,2024-02-07,-22.791017,165.488295,,CRM
STR028,Store_3242,Auckland,South,,Ecommerce,,invalid_date,,5915.0,,3538.66,,N,N,2024-07-23,,122.334707,invalid_date,
STR012,Store_3243,Christchurch,,,,,2024-10-25,2024-11-22,4546.0,,5717.46,318773.89,N,N,invalid_date,-41.102883,,2024-11-25,ERP
STR007,,Auckland,,AU,Ecommerce,,invalid_date,2024-11-02,1224.0,20.0,,338328.91,,,2025-11-21,,,,ERP
STR006,Store_3245,Hamilton,South,,Physical,,2024-02-02,2024-10-11,,10.0,,223677.11,N,N,,79.916819,171.169922,invalid_date,ERP
STR028,,,,AU,,MGR413,2025-10-04,invalid_date,,,,429609.9,Y,,invalid_date,,-88.851988,invalid_date,ERP
STR016,,Christchurch,,,,MGR99,2024-01-19,2024-10-10,,23.0,22897.34,,N,N,invalid_date,,-160.824215,2025-10-07,ERP
STR008,Store_3248,Auckland,,,Ecommerce,,2024-04-26,,,,,424324.67,,N,,,141.911895,2025-12-01,CRM
STR021,,Christchurch,South,AU,,MGR212,invalid_date,invalid_date,,,,290626.61,Y,N,invalid_date,31.371763,,invalid_date,CRM
STR015,,Hamilton,South,AU,Physical,,invalid_date,invalid_date,9667.0,,42622.6,,,N,,,-97.617999,,
STR012,,Wellington,North,NZ,Ecommerce,,,invalid_date,,24.0,45045.49,211665.87,,,2025-06-03,,137.335986,2025-11-26,
STR019,,,North,,Physical,MGR344,,,1918.0,,8139.11,137474.94,,Y,,-88.249465,,,ERP
STR002,Store_3253,,South,AU,,,invalid_date,,,42.0,40578.05,,N,N,,,,2025-05-09,
STR009,,Hamilton,South,NZ,Ecommerce,MGR35,2024-08-08,invalid_date,,38.0,10896.22,145075.38,,N,,-32.510353,38.601276,,CRM
STR013,,Wellington,,,Ecommerce,MGR14,invalid_date,,1798.0,,,200106.33,,,,,,2024-04-23,CRM
STR019,Store_3256,,South,,Physical,MGR461,,invalid_date,,34.0,,,N,,2024-11-16,,13.958006,,ERP
STR006,,Hamilton,North,AU,,,invalid_date,2024-01-16,5656.0,,,194740.62,Y,N,2025-01-23,-9.685776,,invalid_date,
STR010,Store_3258,Christchurch,,AU,Physical,MGR367,2025-05-21,2024-03-20,,7.0,43926.38,306356.23,Y,N,invalid_date,,,,ERP
STR011,,Wellington,South,AU,Ecommerce,,invalid_date,,3298.0,42.0,4778.73,,Y,Y,2025-03-09,87.274343,-84.98151,2024-08-09,CRM
STR004,,,,NZ,Physical,MGR474,,invalid_date,9212.0,,37703.26,,,Y,2025-10-08,,75.331241,,CRM
STR014,Store_3261,Auckland,North,AU,,MGR74,,2025-11-10,,40.0,30996.43,,Y,Y,2024-05-30,,,,ERP
STR030,,Wellington,,AU,,,,,,,,,N,,invalid_date,2.835207,-93.821785,2025-06-26,
STR028,,Auckland,South,,Ecommerce,MGR43,,,,43.0,,442387.81,N,N,invalid_date,,,2024-04-12,
STR016,,Hamilton,South,NZ,Ecommerce,MGR377,invalid_date,2024-04-07,4802.0,,38502.07,,Y,,2024-07-14,,-118.623976,invalid_date,CRM
STR023,,,,,,MGR160,2025-02-01,2024-05-15,4306.0,,,,,N,2024-02-11,,,,CRM
STR008,Store_3266,Auckland,North,,,,,2024-01-08,4988.0,,,203233.4,Y,N,2025-05-22,,,,
STR020,Store_3267,Hamilton,North,,Physical,,2025-08-29,,7480.0,,37415.1,390551.38,Y,,,46.008218,,2025-05-14,
STR008,Store_3268,Auckland,South,AU,Ecommerce,,,2024-01-13,4836.0,24.0,33398.23,143239.96,Y,,invalid_date,,73.38871,invalid_date,CRM
STR005,,Wellington,South,NZ,Ecommerce,,,invalid_date,,,,,,,invalid_date,,43.380048,2024-12-28,CRM
STR013,,Wellington,South,AU,Ecommerce,MGR410,2025-05-24,,,18.0,11099.17,,,Y,invalid_date,-5.9506,,2024-09-26,ERP
STR023,,,North,NZ,Physical,MGR142,,2024-07-01,1850.0,22.0,13099.61,,,N,2024-02-15,-80.212483,,invalid_date,CRM
STR009,Store_3272,Wellington,South,NZ,Ecommerce,,2025-03-29,,4879.0,38.0,,374345.24,N,,,-73.986543,,2025-06-30,
STR029,,Wellington,North,,Physical,MGR454,invalid_date,,,,49439.73,,,,invalid_date,83.516427,,,ERP
STR001,,Christchurch,South,,,,invalid_date,,,,31230.87,,Y,,,,,2025-08-02,
STR009,,Wellington,South,AU,Ecommerce,,invalid_date,,,,19759.52,148634.94,N,N,2024-09-05,,,,CRM
STR007,Store_3276,Wellington,South,,Physical,,2024-01-23,,4462.0,,25659.61,,N,Y,,-81.400408,,invalid_date,CRM
STR028,,Christchurch,,AU,Ecommerce,,2025-08-06,,3845.0,5.0,,,,,invalid_date,,-42.779154,invalid_date,CRM
STR002,Store_3278,,,,Ecommerce,,2025-05-02,invalid_date,,34.0,20367.55,409345.15,,Y,invalid_date,,,2024-03-04,ERP
STR007,Store_3279,Auckland,North,,,,invalid_date,invalid_date,,,4543.97,,N,Y,,46.401849,174.15519,2025-01-02,ERP
STR022,Store_3280,Christchurch,,,Physical,,2025-08-10,,7811.0,26.0,47665.05,236225.17,Y,Y,invalid_date,,,2025-08-29,
STR012,,,,AU,Ecommerce,,2024-06-15,invalid_date,,46.0,,,,N,2024-05-15,,-125.378317,2025-06-03,
STR018,,Hamilton,North,NZ,Ecommerce,,invalid_date,,2497.0,9.0,22846.16,,,Y,2024-01-22,,,2024-10-16,CRM
STR011,,Auckland,South,NZ,Physical,,2024-07-11,,9841.0,,37429.58,,N,Y,,-67.147447,-67.639345,2024-03-23,ERP
STR013,Store_3284,Hamilton,,,Ecommerce,,2024-08-07,,,,,,N,Y,2025-10-07,,-153.792342,invalid_date,
STR028,Store_3285,Auckland,,AU,Physical,,2025-06-11,invalid_date,,46.0,,,Y,,,-51.237388,,invalid_date,
STR017,Store_3286,Hamilton,South,NZ,Ecommerce,MGR403,invalid_date,,1869.0,36.0,45761.44,,N,,,27.918895,-24.39304,invalid_date,CRM
STR017,Store_3287,Christchurch,,NZ,,MGR72,2025-02-23,,,28.0,42525.89,410814.7,N,Y,,-18.104199,101.414212,,CRM
STR026,Store_3288,Christchurch,North,AU,,MGR79,,,5866.0,16.0,,433265.05,N,,2024-06-02,28.571263,-75.016122,invalid_date,
STR030,,Wellington,North,,Physical,,,invalid_date,8617.0,41.0,,296807.91,N,,invalid_date,,-101.281633,,
STR006,Store_3290,Hamilton,,AU,Physical,,invalid_date,,6152.0,,,492287.77,N,Y,invalid_date,,,,
STR015,Store_3291,Christchurch,South,,,,,,,5.0,28846.24,391838.93,N,Y,invalid_date,68.24929,-160.625363,invalid_date,
STR023,,Auckland,,,Physical,MGR47,,invalid_date,,5.0,23861.36,135827.85,N,Y,2025-11-06,,133.96317,,CRM
STR009,Store_3293,Wellington,North,,Ecommerce,MGR5,2025-10-28,invalid_date,,22.0,11507.1,445815.94,,Y,invalid_date,-7.112889,,invalid_date,
STR008,Store_3294,Wellington,South,NZ,Physical,MGR283,2024-02-06,,,,38398.88,340141.36,Y,Y,,68.445918,163.468009,2025-03-17,
STR021,Store_3295,Auckland,North,AU,Ecommerce,MGR218,,invalid_date,,,,164188.91,N,,2025-01-21,37.990998,-91.535503,,CRM
STR009,Store_3296,Christchurch,South,,Ecommerce,,,invalid_date,3373.0,14.0,,209108.87,Y,N,invalid_date,,,,
STR016,,Auckland,North,,Ecommerce,MGR432,invalid_date,2025-08-09,4144.0,38.0,35031.14,281745.61,N,Y,,,,invalid_date,
STR017,Store_3298,Wellington,North,,,MGR44,,invalid_date,1882.0,,11113.25,495097.17,N,N,invalid_date,77.79039,,,CRM
STR007,Store_3299,Wellington,,NZ,Ecommerce,,2024-11-03,2025-09-11,,33.0,38681.13,484507.03,,Y,,,,2024-07-22,ERP
STR018,,Christchurch,,AU,Physical,,invalid_date,2025-01-23,,19.0,,,,Y,2025-11-14,-45.287906,131.66462,invalid_date,ERP
STR013,,Auckland,South,NZ,Ecommerce,MGR297,invalid_date,,,,12957.03,,,,invalid_date,,,2025-09-21,
STR030,Store_3302,,North,,,MGR117,invalid_date,2024-05-12,,,,,Y,Y,invalid_date,,,invalid_date,CRM
STR018,,Auckland,,NZ,,MGR428,invalid_date,invalid_date,5774.0,38.0,1727.01,100688.85,N,,invalid_date,33.094498,54.091664,invalid_date,CRM
STR025,Store_3304,Auckland,,,Ecommerce,MGR348,2025-04-06,invalid_date,1661.0,47.0,,,Y,,,,,,CRM
STR018,Store_3305,,North,,,MGR80,,invalid_date,7720.0,15.0,41004.53,407570.98,,,,-30.030386,,2024-10-16,
STR010,Store_3306,Hamilton,,,Ecommerce,,2024-07-09,invalid_date,3840.0,,24474.53,,N,,,,,2024-09-13,
STR029,,Wellington,,NZ,,,,invalid_date,2755.0,9.0,,263280.47,N,N,2024-08-18,76.244835,-40.919739,,CRM
STR018,Store_3308,Wellington,,,,MGR316,2024-01-24,invalid_date,9219.0,26.0,,,N,,2024-08-06,-28.307292,,invalid_date,CRM
STR017,Store_3309,Christchurch,,AU,,,invalid_date,,2585.0,39.0,18102.48,,,Y,2025-06-27,-31.685025,111.213854,invalid_date,CRM
STR008,Store_3310,Auckland,North,NZ,Physical,,invalid_date,invalid_date,7713.0,,,,N,N,invalid_date,,,2025-06-22,
STR018,Store_3311,Wellington,South,AU,Physical,MGR431,,2025-03-17,2392.0,,,,Y,Y,invalid_date,,,2024-01-30,ERP
STR014,,Auckland,North,,Ecommerce,,,invalid_date,,,1295.39,,Y,,2025-06-01,,,2024-12-21,CRM
STR025,,Auckland,,,,MGR236,,2024-11-10,9124.0,,,,Y,N,2025-05-27,,45.137388,invalid_date,ERP
STR005,,Auckland,North,,Ecommerce,MGR199,,,3780.0,,21900.02,,,,invalid_date,,131.317152,2024-08-21,ERP
STR025,,Auckland,North,NZ,Physical,,,,,9.0,46918.05,,,,,-12.454403,141.443955,2024-04-16,CRM
STR020,Store_3316,Christchurch,,NZ,Physical,,2025-10-18,,,,12669.49,,,N,2025-01-30,-65.849572,8.553515,2024-03-06,CRM
STR019,Store_3317,Auckland,North,NZ,,MGR374,2024-08-15,,,,34392.73,,Y,N,invalid_date,46.947052,,2024-05-15,CRM
STR011,Store_3318,Auckland,South,NZ,,,2024-08-23,2025-09-27,,48.0,28919.86,,,,invalid_date,-88.290261,,2024-03-25,
STR005,,,North,,Physical,,2024-03-26,,,,,,Y,N,2025-08-02,,-101.019965,2024-01-15,CRM
STR010,Store_3320,,,,Ecommerce,MGR189,,2024-04-11,7263.0,15.0,23529.12,196970.1,,,invalid_date,,-22.619543,,CRM
STR021,,Auckland,,AU,Physical,MGR471,invalid_date,2025-02-28,3383.0,6.0,,179979.49,,,,-12.88584,29.610347,invalid_date,ERP
STR020,Store_3322,Christchurch,,NZ,Ecommerce,MGR204,,2025-07-15,4058.0,15.0,5951.54,,Y,Y,invalid_date,,58.597853,invalid_date,ERP
STR008,,,,,Physical,,2024-08-21,2025-06-15,6511.0,,,181789.08,Y,N,invalid_date,49.271056,,invalid_date,CRM
STR029,Store_3324,Auckland,South,NZ,,MGR146,,invalid_date,,47.0,26854.34,,,,,-59.605065,175.165224,2024-03-11,
STR008,,,South,AU,Ecommerce,MGR264,invalid_date,invalid_date,6650.0,,9571.39,,,N,2024-01-04,-40.66089,108.525096,invalid_date,ERP
STR016,,Christchurch,South,NZ,,MGR365,invalid_date,,,,,447419.72,,,2024-07-30,,83.860479,,ERP
STR008,Store_3327,Auckland,South,NZ,Ecommerce,MGR34,invalid_date,invalid_date,,,,317880.18,,N,invalid_date,-28.304218,,2024-04-04,ERP
STR005,,Auckland,North,AU,Ecommerce,,,,,,,,,Y,,,10.129726,invalid_date,ERP
STR017,,Hamilton,North,,Physical,,,invalid_date,8679.0,,,352704.72,,Y,invalid_date,,145.315428,2025-02-18,CRM
STR022,,Auckland,South,NZ,Physical,,2024-03-06,2024-03-26,9694.0,,37401.55,,Y,N,,54.35123,,invalid_date,
STR024,Store_3331,Christchurch,,NZ,,MGR298,invalid_date,2025-04-17,9415.0,42.0,,100098.11,Y,Y,,,,invalid_date,ERP
STR026,,Wellington,South,NZ,,,,2025-02-15,1692.0,33.0,3960.51,272002.62,N,,2024-02-06,15.983866,,2025-02-07,
STR013,Store_3333,Auckland,South,NZ,Ecommerce,,invalid_date,2025-06-25,9602.0,,,,Y,N,2024-01-06,-41.113363,,invalid_date,CRM
STR029,,Auckland,South,,Physical,,invalid_date,invalid_date,,16.0,36076.63,,Y,,,4.596395,,2024-09-06,
STR020,Store_3335,Hamilton,,AU,Ecommerce,MGR125,invalid_date,,6819.0,,44872.75,496076.4,N,Y,invalid_date,66.082869,101.567394,invalid_date,CRM
STR016,Store_3336,Christchurch,South,NZ,,,2025-02-27,,3291.0,,34162.7,153413.9,,Y,invalid_date,,-123.329048,,CRM
STR004,,Wellington,North,AU,,MGR83,2025-01-07,2025-06-04,7675.0,24.0,,,Y,Y,2025-08-29,-23.222555,14.27996,,
STR023,Store_3338,,North,NZ,Physical,MGR123,2025-11-02,invalid_date,1222.0,30.0,1238.29,,Y,,invalid_date,-80.439159,2.321742,,CRM
STR012,Store_3339,Wellington,North,NZ,Physical,,2025-05-19,2025-01-28,,24.0,,296854.03,N,Y,,35.591859,,invalid_date,
STR005,,Wellington,,AU,Ecommerce,,invalid_date,,8935.0,,44620.75,,N,,,,,invalid_date,CRM
STR024,Store_3341,Wellington,,NZ,Ecommerce,MGR74,2025-08-17,invalid_date,,,,127554.11,Y,,2025-08-31,,82.945011,,CRM
STR019,,Wellington,South,,,MGR200,2024-07-25,invalid_date,4636.0,36.0,18339.99,,Y,,invalid_date,,,invalid_date,ERP
STR021,Store_3343,Hamilton,South,NZ,Ecommerce,MGR175,2024-07-01,,,15.0,,129253.07,,N,,,,,
STR003,Store_3344,Auckland,,,,MGR318,2024-01-21,2025-02-25,,,,,,N,invalid_date,,-108.617586,2025-03-21,
STR024,Store_3345,Wellington,South,NZ,Physical,,invalid_date,invalid_date,,,25127.11,187372.7,N,N,2024-03-02,-47.540052,-159.014184,2025-05-13,CRM
STR023,Store_3346,Auckland,South,NZ,Ecommerce,,2024-06-20,invalid_date,6643.0,,28765.97,,,N,,,87.76983,invalid_date,CRM
STR017,Store_3347,,South,,Ecommerce,MGR60,2025-07-29,2024-10-18,2712.0,,7324.01,,,N,invalid_date,,,invalid_date,ERP
STR019,,Wellington,South,AU,Ecommerce,MGR492,2024-09-05,invalid_date,7587.0,31.0,,462869.56,N,N,invalid_date,-66.65123,,2025-09-05,CRM
STR028,Store_3349,Wellington,South,,Ecommerce,MGR93,2024-12-26,invalid_date,5609.0,,7677.09,414982.32,N,N,,,,invalid_date,
STR008,,,,,Ecommerce,,2025-02-21,invalid_date,,,32428.09,,N,,,,-94.398813,invalid_date,
STR021,,,,NZ,Physical,MGR432,invalid_date,,,21.0,,,N,Y,,30.708249,,,CRM
STR023,,Christchurch,South,,Ecommerce,,invalid_date,,3483.0,,,,N,Y,invalid_date,29.981122,,,CRM
STR004,Store_3353,Auckland,North,,Ecommerce,MGR270,2024-06-03,,2694.0,,4388.44,,Y,,,,,,
STR028,Store_3354,,,,Ecommerce,MGR38,,2025-08-05,,,26578.84,289040.68,,N,2025-01-10,,-38.505964,,CRM
STR001,Store_3355,Christchurch,,AU,Ecommerce,MGR225,2024-01-09,,,38.0,,,,Y,2024-09-16,-74.946695,,2024-11-08,ERP
STR003,Store_3356,Wellington,North,NZ,Ecommerce,,invalid_date,invalid_date,,16.0,,228731.49,,N,invalid_date,-65.364345,-100.960305,invalid_date,CRM
STR025,,Wellington,North,NZ,Physical,,2024-12-15,,,16.0,,,,Y,2025-04-23,50.107422,150.328685,invalid_date,ERP
STR009,Store_3358,Christchurch,North,AU,Ecommerce,,invalid_date,invalid_date,8627.0,33.0,,,,,2024-02-21,-47.430413,,invalid_date,
STR022,Store_3359,Christchurch,North,AU,Physical,,,invalid_date,,,49818.35,219249.43,,N,2024-10-31,,,invalid_date,CRM
STR030,Store_3360,Wellington,North,AU,,MGR265,invalid_date,,1100.0,12.0,,,Y,N,,86.219256,,2025-05-03,CRM
STR008,Store_3361,Hamilton,,AU,Physical,MGR411,2024-01-04,invalid_date,,,,,N,N,,,-165.030429,2025-11-08,ERP
STR024,,Christchurch,South,NZ,,MGR371,,2025-05-14,,,,197923.84,N,,2024-10-01,,,,
STR003,,Wellington,South,,,,invalid_date,,,,,,,Y,invalid_date,63.678917,,invalid_date,CRM
STR022,Store_3364,Christchurch,South,NZ,Ecommerce,MGR214,2024-06-26,,5726.0,,,166225.15,N,Y,,-85.691228,-8.096433,invalid_date,CRM
STR020,,Wellington,North,,,MGR463,invalid_date,2024-02-11,,,46057.22,,Y,N,invalid_date,,,2024-01-05,
STR014,,Christchurch,North,,Ecommerce,MGR113,,invalid_date,,30.0,,,Y,,,,,invalid_date,
STR024,Store_3367,Hamilton,South,NZ,,MGR347,,invalid_date,,,28462.06,,,Y,invalid_date,,-84.064318,2024-05-14,CRM
STR012,Store_3368,,,AU,,MGR468,,invalid_date,,32.0,,,N,N,,-73.075767,112.776537,invalid_date,
STR023,,Christchurch,,AU,,,,2025-05-16,5827.0,,40363.24,,Y,N,invalid_date,,-23.087472,2024-10-18,ERP
STR019,,Auckland,North,,Ecommerce,,2024-03-27,,5673.0,23.0,,,,,invalid_date,,21.174635,,
STR009,,Hamilton,North,NZ,Physical,,invalid_date,invalid_date,,5.0,,,N,N,,,,,
STR022,,Christchurch,,AU,Ecommerce,MGR494,,2024-11-25,8005.0,,24758.74,282305.75,N,N,2025-09-21,24.608056,,invalid_date,ERP
STR001,Store_3373,Auckland,North,AU,,,,2024-03-19,,31.0,31253.6,,,N,2024-03-13,,126.539044,2024-02-24,ERP
STR029,Store_3374,Auckland,,NZ,Ecommerce,MGR139,,invalid_date,4473.0,11.0,45409.44,,Y,N,invalid_date,,94.238747,,CRM
STR020,,Wellington,,,Ecommerce,MGR417,invalid_date,,4582.0,18.0,5996.62,,N,,,-74.148712,-103.843859,2024-11-28,
STR010,,Wellington,North,AU,Ecommerce,MGR384,2025-08-30,invalid_date,6952.0,,,229986.5,,N,,,,2024-05-26,CRM
STR026,Store_3377,Hamilton,,AU,Ecommerce,MGR457,2024-07-06,invalid_date,,17.0,37445.65,,Y,Y,invalid_date,-82.593025,8.525234,,ERP
STR026,,,,AU,Physical,MGR57,2025-11-24,,9035.0,,,135510.44,,,invalid_date,-43.876455,,,CRM
STR003,,Auckland,,,Ecommerce,,,2025-08-06,,,35755.6,185250.81,,Y,,,,,ERP
STR005,,,South,AU,Physical,,2025-01-15,,8749.0,,,205703.5,N,,,-60.583144,,,ERP
STR009,,Wellington,South,NZ,Ecommerce,MGR251,,invalid_date,6973.0,,10741.54,,Y,N,invalid_date,,,2025-06-06,
STR010,,Christchurch,North,AU,Physical,MGR325,invalid_date,2024-06-01,6004.0,26.0,,228358.84,Y,Y,invalid_date,,-19.754172,2024-10-26,ERP
STR029,,,South,NZ,Ecommerce,,2024-02-07,2024-06-21,1316.0,,,312961.14,,,2025-03-17,,,,CRM
STR026,Store_3384,Christchurch,,NZ,Physical,,invalid_date,invalid_date,,,,254612.58,Y,Y,2025-11-26,-27.012061,,2025-02-14,
STR025,,Wellington,,NZ,,,2025-05-24,invalid_date,9425.0,,,170698.68,N,,,,179.30976,,
STR027,Store_3386,Christchurch,South,NZ,Ecommerce,MGR59,invalid_date,,,,8169.23,,N,,invalid_date,-68.638825,,invalid_date,
STR012,Store_3387,Hamilton,North,AU,Physical,MGR375,,2025-09-19,,,13314.17,298584.57,Y,,2024-10-28,,42.215864,invalid_date,
STR028,,Auckland,North,AU,Physical,,,,,44.0,,324407.59,Y,Y,invalid_date,,-168.070325,2025-04-13,
STR007,,,,NZ,,,2025-03-08,,,33.0,,223132.56,N,N,,-55.77499,,invalid_date,
STR024,,Christchurch,South,AU,Ecommerce,MGR131,,invalid_date,,49.0,34488.65,,N,,,37.163962,,2025-06-02,CRM
STR019,Store_3391,Auckland,,,Ecommerce,MGR37,,,3493.0,39.0,,,N,N,invalid_date,,,invalid_date,
STR008,Store_3392,Christchurch,South,,,MGR356,,,6010.0,23.0,32925.86,,N,Y,2025-04-28,84.897256,-142.568349,invalid_date,ERP
STR017,,Auckland,South,,Ecommerce,MGR324,,invalid_date,,8.0,,255992.13,N,Y,invalid_date,,8.234178,,
STR028,,Hamilton,North,,Physical,MGR93,,,7049.0,,1311.85,,,N,,-86.742732,,invalid_date,CRM
STR026,,Wellington,,,,,invalid_date,2024-08-27,,16.0,20375.29,295334.92,,N,2025-11-18,-80.500502,,2024-01-24,
STR013,Store_3396,Auckland,,AU,Physical,MGR384,2025-11-18,,,8.0,,141430.17,Y,,invalid_date,,,invalid_date,
STR014,,Auckland,North,,Ecommerce,,invalid_date,,7602.0,24.0,6522.02,415885.77,N,Y,invalid_date,74.945362,,invalid_date,ERP
STR014,,Christchurch,South,,Ecommerce,,2025-09-29,invalid_date,,41.0,,322059.87,Y,N,2025-08-07,55.061899,,2025-01-12,CRM
STR015,,Wellington,,,Ecommerce,MGR99,2024-01-31,,,,,,Y,N,invalid_date,,,,
STR020,Store_3400,Christchurch,,,,,2025-11-24,,7379.0,,19561.23,,Y,,invalid_date,-25.447416,,,ERP
STR006,,Christchurch,,,Physical,,,,4609.0,35.0,,479240.98,Y,Y,invalid_date,-47.900543,-48.472675,invalid_date,CRM
STR018,Store_3402,Auckland,North,,Ecommerce,MGR352,invalid_date,2024-06-21,3069.0,12.0,,338680.66,N,Y,2025-11-10,53.108729,-35.815803,2025-02-16,ERP
STR012,Store_3403,Hamilton,South,,Ecommerce,,,,6364.0,16.0,,111318.63,,Y,2024-07-28,56.430194,-38.175995,2025-06-03,
STR029,,Hamilton,,,Ecommerce,MGR288,2024-06-21,invalid_date,,33.0,,231320.33,Y,Y,invalid_date,,-132.095626,2024-09-16,
STR005,,Wellington,North,AU,Ecommerce,,,,8525.0,,46749.13,433224.33,Y,N,invalid_date,88.117573,,,
STR010,,,,AU,Physical,MGR370,,,,15.0,,,N,Y,,,,,CRM
STR020,,Hamilton,South,NZ,,,invalid_date,invalid_date,,,23561.12,396438.58,Y,,invalid_date,-19.271993,,invalid_date,
STR018,Store_3408,Auckland,North,,Ecommerce,MGR299,2025-07-30,2024-09-24,2765.0,21.0,20191.26,,Y,Y,,,-140.989035,2025-04-29,CRM
STR014,Store_3409,Wellington,North,,Ecommerce,,invalid_date,2024-04-03,2185.0,,25398.63,444338.18,N,Y,2024-02-08,48.369388,,invalid_date,
STR014,,Hamilton,,AU,Physical,MGR177,invalid_date,invalid_date,,,,192455.88,Y,,invalid_date,,,,CRM
STR017,Store_3411,Wellington,South,NZ,,MGR368,invalid_date,invalid_date,,16.0,,,Y,,,,-114.657305,invalid_date,CRM
STR001,Store_3412,Auckland,South,NZ,,,,invalid_date,,,,,N,Y,2025-05-08,2.287237,135.021843,invalid_date,
STR005,,Christchurch,South,NZ,Ecommerce,,2024-04-22,,1527.0,,,,N,,2025-09-01,26.489101,,invalid_date,CRM
STR026,Store_3414,,North,NZ,Ecommerce,,,2024-07-22,,25.0,,,N,,,12.083036,-33.015441,,CRM
STR016,Store_3415,Auckland,South,AU,Ecommerce,MGR281,2024-12-14,invalid_date,,20.0,,201402.14,N,Y,,,42.759422,invalid_date,CRM
STR010,Store_3416,Christchurch,North,NZ,Ecommerce,MGR465,,invalid_date,1078.0,27.0,30405.6,,,Y,invalid_date,,,,ERP
STR016,,Wellington,North,NZ,Physical,MGR312,2024-05-11,,4345.0,21.0,,343915.75,,Y,invalid_date,29.424185,,invalid_date,ERP
STR002,,Wellington,,,,,,2025-01-04,,23.0,,435499.27,N,Y,2024-12-15,-23.095233,-121.768948,,CRM
STR001,,,,,Physical,MGR396,invalid_date,,1865.0,24.0,3358.46,136984.47,N,Y,invalid_date,,-122.589041,invalid_date,
STR013,Store_3420,Hamilton,,AU,,,invalid_date,,,45.0,,,N,N,2024-06-10,-66.88321,-33.200869,,ERP
STR021,Store_3421,Christchurch,South,,Ecommerce,MGR182,invalid_date,invalid_date,8072.0,29.0,11926.2,212223.27,,Y,2025-08-07,,,invalid_date,
STR013,,Hamilton,South,AU,Physical,MGR481,invalid_date,,,42.0,,224893.97,Y,N,2024-12-31,40.581856,26.633697,invalid_date,ERP
STR001,Store_3423,Wellington,North,,,,2024-12-24,invalid_date,6510.0,19.0,3993.9,271048.24,Y,,,29.893757,-51.191133,,
STR027,Store_3424,Wellington,,,Ecommerce,,,2024-12-06,,,37236.76,,N,,invalid_date,,12.680788,invalid_date,CRM
STR028,,Hamilton,South,NZ,Ecommerce,,,invalid_date,4203.0,26.0,,,,,,,,,ERP
STR011,,Christchurch,North,,,,2024-04-05,2024-09-12,,16.0,,476867.56,N,,,68.080852,9.013667,,CRM
STR014,Store_3427,Hamilton,,AU,,,2024-03-30,2024-10-02,,45.0,,,Y,N,invalid_date,-45.78238,,invalid_date,CRM
STR011,Store_3428,Hamilton,North,NZ,Physical,MGR210,,invalid_date,,37.0,,,Y,Y,,-1.117437,-101.186454,2025-11-18,
STR029,,Wellington,North,AU,Ecommerce,MGR159,2024-02-07,invalid_date,4489.0,6.0,,326020.14,N,Y,2025-08-08,,45.561087,,
STR027,,,North,AU,Physical,,,invalid_date,,36.0,,275437.68,N,N,2024-08-16,,-66.075166,,
STR030,,Christchurch,South,,,MGR461,2024-12-31,2025-05-23,2455.0,33.0,6673.64,372654.46,,N,,,-135.898114,invalid_date,
STR023,Store_3432,Wellington,South,NZ,Physical,,2025-04-02,,,28.0,10004.64,190563.8,N,Y,2024-05-28,,,2024-09-27,ERP
STR022,,Wellington,North,,,,2024-10-06,invalid_date,,8.0,31922.64,279081.76,N,Y,invalid_date,-69.039412,-54.371219,invalid_date,CRM
STR023,Store_3434,Auckland,,,Ecommerce,,invalid_date,,,,41811.24,154174.17,Y,Y,,,,2025-09-21,
